206.83.118.0/24,AU,AU-NSW,Sydney,
206.83.119.0/24,AU,AU-NSW,Sydney,
206.83.120.0/24,AU,AU-NSW,Sydney,
206.83.121.0/24,AU,AU-NSW,Sydney,
206.83.122.0/24,AU,AU-NSW,Sydney,
206.83.123.0/24,AU,AU-NSW,Sydney,
209.198.128.0/24,UA,UA-30,Kyiv,
209.198.129.0/24,UA,UA-30,Kyiv,
209.198.130.0/24,UA,UA-30,Kyiv,
209.198.131.0/24,UA,UA-30,Kyiv,
209.198.132.0/24,UA,UA-30,Kyiv,
209.198.133.0/24,UA,UA-30,Kyiv,
209.198.134.0/24,UA,UA-30,Kyiv,
209.198.135.0/24,UA,UA-30,Kyiv,
216.147.120.0/24,US,US-CO,Denver,
216.147.121.0/24,US,US-CO,Denver,
216.147.122.0/24,US,US-CO,Denver,
216.147.123.0/24,US,US-CO,Denver,
216.147.124.0/24,US,US-CO,Denver,
216.147.125.0/24,US,US-CO,Denver,
216.147.126.0/24,US,US-CO,Denver,
216.147.127.0/24,US,US-CO,Denver,
65.181.10.0/25,TO,TO-04,Nuku'alofa,
65.181.11.0/25,AU,AU-NSW,Sydney,
65.181.11.128/25,AU,AU-NSW,Sydney,
91.102.181.0/25,UA,UA-30,Kyiv,
91.102.181.128/25,PL,PL-14,Warsaw,
91.102.183.0/25,UA,UA-30,Kyiv,
91.102.183.128/25,PL,PL-14,Warsaw,
98.97.72.0/25,US,US-TX,Dallas,
98.97.72.128/25,US,US-TX,Dallas,
98.97.73.0/25,US,US-WA,Seattle,
98.97.74.0/25,GU,GU-HGT,Hagatna,
98.97.74.128/25,GU,GU-HGT,Hagatna,
98.97.75.0/25,PR,PR-630,San Juan,
98.97.75.128/25,PR,PR-630,San Juan,
98.97.76.0/25,VI,VI-VI,Charlotte Amalie,
98.97.76.128/25,VI,VI-VI,Charlotte Amalie,
98.97.78.0/25,NG,NG-LA,Lagos,
98.97.78.128/25,NG,NG-LA,Lagos,
102.215.56.0/25,NG,NG-LA,Lagos,
102.215.56.128/25,NG,NG-LA,Lagos,
103.152.126.0/25,AQ,AQ-AQ,Antarctica,
103.152.126.128/25,AQ,AQ-AQ,Antarctica,
103.152.127.0/25,AQ,AQ-AQ,Antarctica,
103.152.127.128/25,AQ,AQ-AQ,Antarctica,
135.129.120.0/25,RE,RE-RE,Saint-Denis,
135.129.121.0/25,YT,YT-YT,Mayotte,
135.129.121.128/25,GE,GE-TB,Tbilisi,
138.84.36.0/25,DO,DO-01,Santo Domingo,
138.84.36.128/25,DO,DO-01,Santo Domingo,
138.84.37.128/25,TT,TT-POS,Port of Spain,
138.84.38.0/25,PE,PE-LMA,Lima,
138.84.38.128/25,PE,PE-LMA,Lima,
138.84.40.0/25,CO,CO-DC,Bogota,
138.84.40.128/25,CO,CO-DC,Bogota,
138.84.42.0/25,BR,BR-SP,Sao Paulo,
138.84.42.128/25,BR,BR-SP,Sao Paulo,
138.84.43.0/25,CL,CL-RM,Santiago,
138.84.43.128/25,CL,CL-RM,Santiago,
138.84.46.0/25,PA,PA-8,Panama City,
138.84.46.128/25,PA,PA-8,Panama City,
138.84.53.0/25,EC,EC-P,Quito,
138.84.53.128/25,EC,EC-P,Quito,
145.224.80.0/25,DE,DE-BE,Berlin,
145.224.80.128/25,DE,DE-BE,Berlin,
145.224.81.0/25,NL,NL-NH,Amsterdam,
145.224.81.128/25,NL,NL-NH,Amsterdam,
145.224.82.0/25,AT,AT-9,Vienna,
145.224.82.128/25,AT,AT-9,Vienna,
145.224.83.0/25,BE,BE-BRU,Brussels,
145.224.83.128/25,BE,BE-BRU,Brussels,
145.224.84.0/25,PL,PL-MZ,Warsaw,
145.224.84.128/25,PL,PL-MZ,Warsaw,
145.224.85.0/25,IT,IT-62,Rome,
145.224.85.128/25,IT,IT-62,Rome,
145.224.91.128/25,MD,MD-CU,Chisinau,
145.224.94.0/25,UA,UA-30,Kyiv,
145.224.94.128/25,UA,UA-30,Kyiv,
145.224.95.0/25,UA,UA-30,Kyiv,
145.224.95.128/25,UA,UA-30,Kyiv,
145.224.96.0/25,DE,DE-BE,Berlin,
145.224.96.128/25,DE,DE-BE,Berlin,
145.224.97.0/25,NL,NL-NH,Amsterdam,
145.224.97.128/25,NL,NL-NH,Amsterdam,
145.224.98.0/25,AT,AT-9,Vienna,
145.224.98.128/25,AT,AT-9,Vienna,
145.224.99.0/25,BE,BE-BRU,Brussels,
145.224.99.128/25,BE,BE-BRU,Brussels,
145.224.100.0/25,PL,PL-14,Warsaw,
145.224.100.128/25,PL,PL-14,Warsaw,
145.224.103.128/25,IT,IT-62,Rome,
145.224.104.0/25,IT,IT-62,Rome,
145.224.110.0/25,DK,DK-84,Copenhagen,
145.224.110.128/25,DK,DK-84,Copenhagen,
145.224.111.0/25,MD,MD-CU,Chisinau,
145.224.116.0/25,NL,NL-NH,Amsterdam,
145.224.116.128/25,AT,AT-9,Vienna,
145.224.117.0/25,GB,GB-EN,London,
145.224.117.128/25,IT,IT-62,Rome,
145.224.118.0/25,PL,PL-14,Warsaw,
145.224.118.128/25,EE,EE-37,Tallinn,
145.224.119.0/25,NO,NO-03,Oslo,
145.224.121.0/25,UA,UA-30,Kyiv,
145.224.121.128/25,UA,UA-30,Kyiv,
145.224.122.0/25,UA,UA-30,Kyiv,
145.224.122.128/25,UA,UA-30,Kyiv,
145.224.124.0/25,ES,ES-MD,Madrid,
145.224.124.128/25,ES,ES-MD,Madrid,
149.19.161.0/25,BR,BR-SP,Sao Paulo,
149.19.161.128/25,BR,BR-SP,Sao Paulo,
149.19.168.0/25,MX,MX-DIF,Mexico City,
149.19.168.128/25,MX,MX-DIF,Mexico City,
149.19.170.0/25,MX,MX-DIF,Mexico City,
149.19.170.128/25,MX,MX-DIF,Mexico City,
149.19.171.0/25,MX,MX-DIF,Mexico City,
149.19.171.128/25,MX,MX-DIF,Mexico City,
149.19.174.0/25,BR,BR-SP,Sao Paulo,
149.19.174.128/25,BR,BR-SP,Sao Paulo,
162.43.192.0/25,AL,AL-11,Tirana,
162.43.192.128/25,MK,MK-77,Skopje,
162.43.193.0/25,MT,MT-MT,Valletta,
162.43.193.128/25,RS,RS-00,Belgrade,
162.43.194.0/25,ES,ES-MD,Madrid,
162.43.194.128/25,LV,LV-RIX,Riga,
162.43.195.0/25,GR,GR-IX,Athens,
162.43.195.128/25,BE,BE-BRU,Brussels,
188.92.252.0/25,LT,LT-VL,Vilnius,
188.92.252.128/25,HU,HU-BU,Budapest,
188.92.253.0/25,BG,BG-22,Sofia,
188.92.253.128/25,SI,SI-061,Ljubljana,
188.92.255.0/25,SK,SK-BL,Bratislava,
206.83.104.0/25,SB,SB-CT,Honiara,
206.83.105.0/25,FJ,FJ-C,Suva,
206.83.105.128/25,JP,JP-13,Tokyo,
206.83.117.128/25,AU,AU-NSW,Sydney,
206.83.124.0/25,JP,JP-13,Tokyo,
206.83.124.128/25,JP,JP-13,Tokyo,
206.83.125.0/25,JP,JP-13,Tokyo,
206.83.125.128/25,JP,JP-13,Tokyo,
206.83.126.0/25,PH,PH-00,Manila,
206.83.126.128/25,PH,PH-00,Manila,
209.198.136.0/25,FI,FI-18,Helsinki,
209.198.136.128/25,LU,LU-LU,Luxembourg,
209.198.137.0/25,IS,IS-GUF,Reykjavik,
209.198.137.128/25,IT,IT-62,Rome,
209.198.138.0/25,PL,PL-14,Warsaw,
209.198.138.128/25,PL,PL-14,Warsaw,
209.198.140.0/25,GG,GG-GG,Saint Peter Port,
209.198.140.128/25,NO,NO-03,Oslo,
91.102.180.0/26,NO,NO-03,Oslo,
91.102.182.0/26,NO,NO-03,Oslo,
91.102.182.64/26,EE,EE-37,Tallinn,
91.102.182.128/26,FI,FI-18,Helsinki,
91.102.182.192/26,IS,IS-GUF,Reykjavik,
98.97.73.128/26,US,US-WA,Seattle,
98.97.77.0/26,BS,BS-BS,Nassau,
98.97.77.64/26,JM,JM-01,Kingston,
98.97.77.128/26,BB,BB-08,Bridgetown,
98.97.77.192/26,KY,KY-KY,George Town,
102.215.58.0/26,MZ,MZ-MPM,Maputo,
102.215.58.64/26,RW,RW-01,Kigali,
102.215.58.128/26,KE,KE-30,Nairobi,
102.215.58.192/26,KE,KE-30,Nairobi,
129.222.56.0/26,BB,BB-08,Bridgetown,
129.222.56.64/26,BB,BB-08,Bridgetown,
129.222.56.128/26,BL,BL-BL,Gustavia,
129.222.56.192/26,BL,BL-BL,Gustavia,
129.222.57.0/26,DM,DM-DM,Roseau,
129.222.57.64/26,DM,DM-DM,Roseau,
129.222.57.128/26,GD,GD-GD,Saint George,
129.222.57.192/26,GD,GD-GD,Saint George,
129.222.58.0/26,GP,GP-GP,Basse-Terre,
129.222.58.64/26,GP,GP-GP,Basse-Terre,
129.222.58.128/26,JM,JM-01,Kingston,
129.222.58.192/26,JM,JM-01,Kingston,
129.222.59.0/26,LC,LC-LC,Castries,
129.222.59.64/26,LC,LC-LC,Castries,
129.222.59.128/26,MF,MF-MF,Marigot,
129.222.59.192/26,MF,MF-MF,Marigot,
129.222.60.0/26,MQ,MQ-MQ,Fort-de-France,
129.222.60.64/26,HT,HT-OU,Port-au-Prince,
129.222.60.128/26,HT,HT-OU,Port-au-Prince,
129.222.60.192/26,HT,HT-OU,Port-au-Prince,
129.222.88.0/26,MF,MF-MF,Marigot,
129.222.88.64/26,BL,BL-BL,Gustavia,
129.222.88.128/26,MQ,MQ-MQ,Fort-de-France,
129.222.88.192/26,DM,DM-DM,Roseau,
129.222.89.0/26,LC,LC-LC,Castries,
129.222.89.64/26,GD,GD-GD,Saint George,
129.222.89.128/26,GP,GP-GP,Basse-Terre,
129.222.89.192/26,MQ,MQ-MQ,Fort-de-France,
135.129.120.128/26,RE,RE-RE,Saint-Denis,
135.129.120.192/26,YT,YT-YT,Mayotte,
138.84.37.0/26,CW,CW-CW,Willemstad,
138.84.37.64/26,TT,TT-POS,Port of Spain,
138.84.47.0/26,GF,GF-GF,Cayenne,
138.84.47.64/26,GF,GF-GF,Cayenne,
138.84.52.0/26,SV,SV-SS,San Salvador,
138.84.52.64/26,SV,SV-SS,San Salvador,
145.224.86.0/26,GR,GR-IX,Athens,
145.224.86.64/26,GR,GR-IX,Athens,
145.224.86.128/26,ES,ES-MD,Madrid,
145.224.86.192/26,ES,ES-MD,Madrid,
145.224.87.0/26,SE,SE-AB,Stockholm,
145.224.87.64/26,SE,SE-AB,Stockholm,
145.224.87.128/26,HR,HR-21,Zagreb,
145.224.87.192/26,HR,HR-21,Zagreb,
145.224.88.0/26,FR,FR-IDF,Paris,
145.224.88.64/26,FR,FR-IDF,Paris,
145.224.88.128/26,DK,DK-84,Copenhagen,
145.224.88.192/26,DK,DK-84,Copenhagen,
145.224.89.0/26,EG,EG-C,Cairo,
145.224.89.64/26,EG,EG-C,Cairo,
145.224.89.128/26,CZ,CZ-PR,Prague,
145.224.89.192/26,CZ,CZ-PR,Prague,
145.224.90.0/26,CH,CH-ZH,Zurich,
145.224.90.64/26,CH,CH-ZH,Zurich,
145.224.90.128/26,PT,PT-11,Lisbon,
145.224.90.192/26,PT,PT-11,Lisbon,
145.224.91.0/26,RO,RO-B,Bucharest,
145.224.91.64/26,RO,RO-B,Bucharest,
145.224.101.0/26,GR,GR-IX,Athens,
145.224.101.64/26,GR,GR-IX,Athens,
145.224.101.128/26,ES,ES-MD,Madrid,
145.224.101.192/26,ES,ES-MD,Madrid,
145.224.102.0/26,SE,SE-AB,Stockholm,
145.224.102.64/26,SE,SE-AB,Stockholm,
145.224.102.128/26,HR,HR-21,Zagreb,
145.224.102.192/26,HR,HR-21,Zagreb,
145.224.103.0/26,RO,RO-B,Bucharest,
145.224.103.64/26,RO,RO-B,Bucharest,
145.224.104.128/26,IE,IE-D,Dublin,
145.224.104.192/26,IE,IE-D,Dublin,
145.224.105.0/26,EG,EG-C,Cairo,
145.224.105.64/26,EG,EG-C,Cairo,
145.224.105.128/26,CZ,CZ-PR,Prague,
145.224.105.192/26,CZ,CZ-PR,Prague,
145.224.106.0/26,CH,CH-ZH,Zurich,
145.224.106.64/26,CH,CH-ZH,Zurich,
145.224.106.128/26,PT,PT-11,Lisbon,
145.224.106.192/26,PT,PT-11,Lisbon,
145.224.107.0/26,LT,LT-VL,Vilnius,
145.224.107.64/26,LT,LT-VL,Vilnius,
145.224.107.128/26,HU,HU-BU,Budapest,
145.224.107.192/26,HU,HU-BU,Budapest,
145.224.108.0/26,BG,BG-22,Sofia,
145.224.108.64/26,BG,BG-22,Sofia,
145.224.108.128/26,SI,SI-061,Ljubljana,
145.224.108.192/26,SI,SI-061,Ljubljana,
145.224.109.0/26,SK,SK-BL,Bratislava,
145.224.109.64/26,SK,SK-BL,Bratislava,
145.224.109.128/26,GB,GB-EN,London,
145.224.109.192/26,GB,GB-EN,London,
145.224.112.0/26,PT,PT-11,Lisbon,
145.224.112.64/26,PT,PT-11,Lisbon,
145.224.112.128/26,MD,MD-CU,Chisinau,
145.224.112.192/26,ES,ES-MD,Madrid,
145.224.113.0/26,IE,IE-D,Dublin,
145.224.113.64/26,SI,SI-061,Ljubljana,
145.224.113.128/26,SE,SE-AB,Stockholm,
145.224.113.192/26,HU,HU-BU,Budapest,
145.224.114.0/26,BG,BG-22,Sofia,
145.224.114.64/26,LT,LT-VL,Vilnius,
145.224.114.128/26,HR,HR-21,Zagreb,
145.224.114.192/26,SK,SK-BL,Bratislava,
145.224.115.0/26,RO,RO-B,Bucharest,
145.224.115.64/26,GR,GR-IX,Athens,
145.224.115.128/26,CH,CH-ZH,Zurich,
145.224.115.192/26,CH,CH-ZH,Zurich,
145.224.119.128/26,EG,EG-C,Cairo,
145.224.119.192/26,EG,EG-C,Cairo,
145.224.120.0/26,CZ,CZ-PR,Prague,
145.224.120.64/26,CZ,CZ-PR,Prague,
145.224.120.128/26,GB,GB-EN,London,
188.92.248.0/26,LV,LV-RIX,Riga,
188.92.248.64/26,AL,AL-11,Tirana,
188.92.248.128/26,MK,MK-77,Skopje,
188.92.248.192/26,RS,RS-00,Belgrade,
188.92.251.0/26,LU,LU-LU,Luxembourg,
188.92.251.128/26,MT,MT-MT,Valletta,
188.92.251.192/26,GE,GE-TB,Tbilisi,
188.92.255.192/26,FR,FR-IDF,Paris,
206.83.104.128/26,SB,SB-CT,Honiara,
206.83.104.192/26,FJ,FJ-C,Suva,
206.83.106.0/26,JP,JP-13,Tokyo,
206.83.106.64/26,TO,TO-04,Nuku'alofa,
206.83.117.0/26,TO,TO-04,Nuku'alofa,
206.83.117.64/26,TO,TO-04,Nuku'alofa,
206.83.127.0/26,CK,CK-CK,Avarua District,
206.83.127.64/26,CK,CK-CK,Avarua District,
206.83.127.128/26,PN,PN-PN,Adamstown,
206.83.127.192/26,PN,PN-PN,Adamstown,
217.65.140.0/26,NG,NG-LA,Lagos,
217.65.140.64/26,MZ,MZ-MPM,Maputo,
217.65.140.128/26,RW,RW-01,Kigali,
135.129.112.0/27,US,US-WA,Seattle,
135.129.112.32/27,US,US-WA,Seattle,
135.129.112.64/27,US,US-WA,Seattle,
135.129.112.96/27,CA,CA-BC,Vancouver,
135.129.112.128/27,US,US-WA,Seattle,
135.129.112.160/27,CA,CA-AB,Calgary,
135.129.112.192/27,US,US-WA,Seattle,
135.129.112.224/27,US,US-WA,Seattle,
135.129.113.0/27,US,US-WA,Seattle,
135.129.113.32/27,US,US-WA,Seattle,
135.129.113.64/27,US,US-WA,Seattle,
135.129.113.96/27,CA,CA-BC,Vancouver,
135.129.113.128/27,US,US-WA,Seattle,
135.129.113.160/27,CA,CA-AB,Calgary,
135.129.113.192/27,US,US-WA,Seattle,
135.129.113.224/27,US,US-WA,Seattle,
135.129.114.0/27,US,US-IL,Chicago,
135.129.114.32/27,US,US-IL,Chicago,
135.129.114.64/27,US,US-IL,Chicago,
135.129.114.96/27,CA,CA-MB,Winnipeg,
135.129.114.128/27,US,US-IL,Chicago,
135.129.114.160/27,CA,CA-MB,Winnipeg,
135.129.114.192/27,US,US-IL,Chicago,
135.129.114.224/27,US,US-IL,Chicago,
135.129.115.0/27,US,US-IL,Chicago,
135.129.115.32/27,US,US-IL,Chicago,
135.129.115.64/27,US,US-IL,Chicago,
135.129.115.96/27,CA,CA-MB,Winnipeg,
135.129.115.128/27,US,US-IL,Chicago,
135.129.115.160/27,CA,CA-MB,Winnipeg,
135.129.115.192/27,US,US-IL,Chicago,
135.129.115.224/27,US,US-IL,Chicago,
135.129.116.0/27,US,US-NY,New York,
135.129.116.32/27,US,US-NY,New York,
135.129.116.64/27,US,US-NY,New York,
135.129.116.96/27,CA,CA-QC,Montreal,
135.129.116.128/27,US,US-NY,New York,
135.129.116.160/27,CA,CA-ON,Toronto,
135.129.116.192/27,US,US-NY,New York,
135.129.116.224/27,US,US-NY,New York,
135.129.117.0/27,US,US-NY,New York,
135.129.117.32/27,US,US-NY,New York,
135.129.117.64/27,US,US-NY,New York,
135.129.117.96/27,CA,CA-QC,Montreal,
135.129.117.128/27,US,US-NY,New York,
135.129.117.160/27,CA,CA-ON,Toronto,
135.129.117.192/27,US,US-NY,New York,
135.129.117.224/27,US,US-NY,New York,
145.224.92.0/27,IE,IE-D,Dublin,
145.224.92.32/27,IE,IE-D,Dublin,
145.224.92.64/27,FR,FR-IDF,Paris,
145.224.92.96/27,FR,FR-IDF,Paris,
145.224.92.128/27,GR,GR-IX,Athens,
145.224.92.160/27,GR,GR-IX,Athens,
145.224.92.192/27,EG,EG-C,Cairo,
145.224.92.224/27,EG,EG-C,Cairo,
145.224.93.0/27,CZ,CZ-PR,Prague,
145.224.93.32/27,CZ,CZ-PR,Prague,
145.224.93.64/27,CH,CH-ZH,Zurich,
145.224.93.96/27,CH,CH-ZH,Zurich,
145.224.93.128/27,DE,DE-BE,Berlin,
145.224.93.160/27,DE,DE-BE,Berlin,
145.224.93.192/27,NL,NL-NH,Amsterdam,
145.224.93.224/27,NL,NL-NH,Amsterdam,
145.224.125.0/27,FR,FR-IDF,Paris,
145.224.125.32/27,FR,FR-IDF,Paris,
145.224.125.64/27,FR,FR-IDF,Paris,
145.224.125.96/27,FR,FR-IDF,Paris,
145.224.125.128/27,PT,PT-11,Lisbon,
145.224.125.160/27,PT,PT-11,Lisbon,
145.224.125.192/27,PT,PT-11,Lisbon,
145.224.125.224/27,PT,PT-11,Lisbon,
145.224.126.0/27,AT,AT-9,Vienna,
145.224.126.32/27,AT,AT-9,Vienna,
145.224.126.64/27,DK,DK-84,Copenhagen,
145.224.126.96/27,DK,DK-84,Copenhagen,
145.224.126.128/27,IT,IT-62,Rome,
145.224.126.160/27,IT,IT-62,Rome,
145.224.126.192/27,BE,BE-BRU,Brussels,
145.224.126.224/27,BE,BE-BRU,Brussels,
149.19.160.0/27,CL,CL-RM,Santiago,
149.19.160.32/27,CL,CL-RM,Santiago,
149.19.160.64/27,CL,CL-RM,Santiago,
149.19.160.96/27,CL,CL-RM,Santiago,
149.19.160.128/27,CL,CL-RM,Santiago,
149.19.160.160/27,BR,BR-SP,Sao Paulo,
149.19.160.192/27,BR,BR-SP,Sao Paulo,
149.19.160.224/27,BR,BR-SP,Sao Paulo,
188.95.144.0/27,GB,GB-EN,London,
188.95.144.32/27,DE,DE-BE,Berlin,
188.95.144.64/27,NL,NL-NH,Amsterdam,
188.95.144.96/27,AT,AT-9,Vienna,
188.95.144.128/27,PL,PL-14,Warsaw,
188.95.144.160/27,BE,BE-BRU,Brussels,
188.95.144.192/27,FR,FR-IDF,Paris,
188.95.144.224/27,IT,IT-62,Rome,
188.95.145.0/27,GB,GB-EN,London,
188.95.145.32/27,DE,DE-BE,Berlin,
188.95.145.64/27,NL,NL-NH,Amsterdam,
188.95.145.96/27,AT,AT-9,Vienna,
188.95.145.128/27,PL,PL-14,Warsaw,
188.95.145.160/27,BE,BE-BRU,Brussels,
188.95.145.192/27,FR,FR-IDF,Paris,
188.95.145.224/27,IT,IT-62,Rome,
217.65.136.0/27,FR,FR-IDF,Paris,
217.65.136.32/27,DK,DK-84,Copenhagen,
217.65.136.64/27,EG,EG-C,Cairo,
217.65.136.96/27,CZ,CZ-PR,Prague,
217.65.136.128/27,CH,CH-ZH,Zurich,
217.65.136.160/27,PT,PT-11,Lisbon,
217.65.136.192/27,EE,EE-37,Tallinn,
217.65.136.224/27,NO,NO-03,Oslo,
217.65.137.0/27,FR,FR-IDF,Paris,
217.65.137.32/27,DK,DK-84,Copenhagen,
217.65.137.64/27,EG,EG-C,Cairo,
217.65.137.96/27,CZ,CZ-PR,Prague,
217.65.137.128/27,CH,CH-ZH,Zurich,
217.65.137.160/27,PT,PT-11,Lisbon,
217.65.137.192/27,PL,PL-14,Warsaw,
217.65.137.224/27,PL,PL-14,Warsaw,
217.65.138.0/27,GR,GR-IX,Athens,
217.65.138.32/27,DK,DK-84,Copenhagen,
217.65.138.64/27,EG,EG-C,Cairo,
217.65.138.96/27,CZ,CZ-PR,Prague,
217.65.138.128/27,CH,CH-ZH,Zurich,
217.65.138.160/27,PT,PT-11,Lisbon,
217.65.138.192/27,ES,ES-MD,Madrid,
217.65.138.224/27,DK,DK-84,Copenhagen,
217.65.139.0/27,GR,GR-IX,Athens,
217.65.139.32/27,DK,DK-84,Copenhagen,
217.65.139.64/27,EG,EG-C,Cairo,
217.65.139.96/27,CZ,CZ-PR,Prague,
217.65.139.128/27,CH,CH-ZH,Zurich,
217.65.139.160/27,PT,PT-11,Lisbon,
217.65.139.192/27,ES,ES-MD,Madrid,
217.65.139.224/27,DK,DK-84,Copenhagen,
217.65.141.0/27,GR,GR-IX,Athens,
217.65.141.32/27,BE,BE-BRU,Brussels,
217.65.141.64/27,EG,EG-C,Cairo,
217.65.141.96/27,CZ,CZ-PR,Prague,
217.65.141.128/27,CH,CH-ZH,Zurich,
217.65.141.160/27,DE,DE-BE,Berlin,
217.65.142.0/27,BG,BG-22,Sofia,
217.65.142.32/27,SE,SE-AB,Stockholm,
217.65.142.64/27,GR,GR-IX,Athens,
217.65.142.96/27,HR,HR-21,Zagreb,
217.65.142.128/27,LT,LT-VL,Vilnius,
217.65.142.160/27,HU,HU-BU,Budapest,
217.65.142.192/27,DE,DE-BE,Berlin,
217.65.142.224/27,IN,IN-DL,Delhi,
217.65.143.0/27,BG,BG-22,Sofia,
217.65.143.32/27,SE,SE-AB,Stockholm,
217.65.143.64/27,GR,GR-IX,Athens,
217.65.143.96/27,HR,HR-21,Zagreb,
217.65.143.128/27,LT,LT-VL,Vilnius,
217.65.143.160/27,HU,HU-BU,Budapest,
217.65.143.192/27,DE,DE-BE,Berlin,
217.65.143.224/27,IN,IN-DL,Delhi,
98.97.73.192/28,US,US-WA,Seattle,
98.97.73.208/28,US,US-WA,Seattle,
2406:2d40::/36,AU,AU-NSW,Sydney,
2406:2d40:1000::/36,AU,AU-NSW,Sydney,
2605:59c0::/36,US,US-CA,Los Angeles,
2605:59c0:1000::/36,US,US-CA,Los Angeles,
2605:59c0:2000::/36,US,US-WA,Seattle,
2605:59c0:3000::/36,US,US-WA,Seattle,
2605:59c0:4000::/36,US,US-IL,Chicago,
2605:59c0:5000::/36,US,US-IL,Chicago,
2605:59c0:6000::/36,US,US-NY,New York,
2605:59c0:7000::/36,US,US-NY,New York,
2605:59c0:8000::/36,US,US-FL,Miami,
2605:59c0:9000::/36,US,US-FL,Miami,
2605:59c0:a000::/36,US,US-TX,Dallas,
2605:59c0:b000::/36,US,US-TX,Dallas,
2605:59c0:c000::/36,US,US-CO,Denver,
2605:59c0:d000::/36,US,US-CO,Denver,
2605:59c0:e000::/36,US,US-CA,San Jose,
2605:59c0:f000::/36,US,US-CA,San Jose,
2605:59c1::/36,US,US-DC,Washington DC,
2605:59c1:1000::/36,US,US-DC,Washington DC,
2605:59c1:2000::/36,US,US-WA,Seattle,
2605:59c1:3000::/36,US,US-WA,Seattle,
2605:59c1:4000::/36,US,US-CA,San Jose,
2605:59c1:5000::/36,US,US-CA,San Jose,
2605:59c1:6000::/36,US,US-DC,Washington DC,
2605:59c1:7000::/36,US,US-DC,Washington DC,
2605:59c1:8000::/36,US,US-CA,Los Angeles,
2605:59c1:9000::/36,US,US-CA,Los Angeles,
2605:59c1:a000::/36,US,US-IL,Chicago,
2605:59c1:b000::/36,US,US-IL,Chicago,
2605:59c1:c000::/36,US,US-NY,New York,
2605:59c1:d000::/36,US,US-NY,New York,
2605:59c1:e000::/36,US,US-WA,Seattle,
2605:59c1:f000::/36,US,US-WA,Seattle,
2605:59c2:3000::/36,US,US-IL,Chicago,
2605:59c2:4000::/36,US,US-NY,New York,
2605:59c2:5000::/36,US,US-DC,Washington DC,
2803:9810::/36,CL,CL-RM,Santiago,
2803:9810:1000::/36,CL,CL-RM,Santiago,
2a0d:3340::/36,GB,GB-EN,London,
2a0d:3340:1000::/36,GB,GB-EN,London,
2a0d:3340:2000::/36,DE,DE-HE,Frankfurt,
2a0d:3340:3000::/36,DE,DE-HE,Frankfurt,
2a0d:3340:4000::/36,ES,ES-MD,Madrid,
2a0d:3340:5000::/36,ES,ES-MD,Madrid,
2a0d:3340:6000::/36,GB,GB-EN,London,
2a0d:3340:7000::/36,GB,GB-EN,London,
2a0d:3340:e000::/36,DE,DE-BE,Berlin,
2a0d:3340:f000::/36,DE,DE-BE,Berlin,
2a0d:3341::/36,DE,DE-BE,Berlin,
2a0d:3341:1000::/36,DE,DE-BE,Berlin,
2a0d:3341:2000::/36,GB,GB-EN,London,
2a0d:3341:3000::/36,GB,GB-EN,London,
2a0d:3341:4000::/36,GB,GB-EN,London,
2a0d:3341:5000::/36,GB,GB-EN,London,
2a0d:3341:6000::/36,ES,ES-MD,Madrid,
2a0d:3341:7000::/36,ES,ES-MD,Madrid,
2a0d:3341:8000::/36,ES,ES-MD,Madrid,
2a0d:3341:9000::/36,ES,ES-MD,Madrid,
2a0d:3341:a000::/36,DE,DE-HE,Frankfurt,
2406:2d40:2000::/40,AU,AU-WA,Perth,
2406:2d40:3000::/40,JP,JP-13,Tokyo,
2406:2d40:3100::/40,PH,PH-00,Manila,
2406:2d40:3300::/40,MY,MY-14,Kuala Lumpur,
2406:2d40:4000::/40,AU,AU-NSW,Sydney,
2406:2d40:4100::/40,AU,AU-NSW,Sydney,
2406:2d40:4200::/40,NZ,NZ-AUK,Auckland,
2406:2d40:4400::/40,AU,AU-NSW,Sydney,
2406:2d40:5000::/40,ID,ID-JK,Jakarta,
2406:2d40:7000::/40,AU,AU-NSW,Sydney,
2406:2d40:7100::/40,AU,AU-NSW,Sydney,
2406:2d40:7200::/40,NZ,NZ-AUK,Auckland,
2406:2d40:8000::/40,MY,MY-14,Kuala Lumpur,
2605:59c8::/40,US,US-WA,Seattle,
2605:59c8:100::/40,US,US-WA,Seattle,
2605:59c8:200::/40,CA,CA-BC,Vancouver,
2605:59c8:300::/40,CA,CA-AB,Calgary,
2605:59c8:400::/40,US,US-WA,Seattle,
2605:59c8:500::/40,CA,CA-BC,Vancouver,
2605:59c8:600::/40,CA,CA-AB,Calgary,
2605:59c8:700::/40,US,US-WA,Seattle,
2605:59c8:1000::/40,US,US-IL,Chicago,
2605:59c8:1100::/40,US,US-IL,Chicago,
2605:59c8:1200::/40,CA,CA-MB,Winnipeg,
2605:59c8:1300::/40,CA,CA-ON,Toronto,
2605:59c8:1400::/40,US,US-IL,Chicago,
2605:59c8:1500::/40,US,US-IL,Chicago,
2605:59c8:1600::/40,CA,CA-MB,Winnipeg,
2605:59c8:1700::/40,CA,CA-ON,Toronto,
2605:59c8:2000::/40,US,US-NY,New York,
2605:59c8:2100::/40,US,US-NY,New York,
2605:59c8:2200::/40,CA,CA-ON,Toronto,
2605:59c8:2300::/40,CA,CA-QC,Montreal,
2605:59c8:2400::/40,US,US-NY,New York,
2605:59c8:2500::/40,US,US-NY,New York,
