香港,2074353
台湾,721690
北京,523510
广东,398310
上海,353657
浙江,346246
江苏,135221
山东,118537
四川,72651
中国,58565
河南,44644
河北,32924
湖南,29456
福建,29005
天津,26228
湖北,25764
辽宁,23986
陕西,22440
宁夏,22087
内蒙古,20185
重庆,17480
江西,15165
安徽,15041
澳门,14775
贵州,14467
山西,11726
广西,10641
甘肃,10515
吉林,10470
云南,10144
黑龙江,8757
海南,5866
青海,4618
新疆,4158
西藏,745
