湖北,67803
广东,1564
河南,1276
浙江,1267
湖南,1019
香港,1009
安徽,991
江西,937
黑龙江,819
山东,784
江苏,653
上海,618
北京,589
重庆,579
四川,560
台湾,393
福建,353
河北,327
陕西,256
广西,254
内蒙古,190
云南,184
天津,184
山西,173
海南,168
贵州,146
辽宁,145
甘肃,139
吉林,100
新疆,76
宁夏,75
澳门,45
青海,18
西藏,1
