e3e165bb-f674-1046-babd-f898b98cb5ca,4857544336225D9A,CTC,HWTC,HG8145C,V3R017C10S103,4857544336225D9A,F898B98CB5CB,20170814092657,2017-08-14 09:26:11.0,新疆、阿勒泰地区、富蕴县、库尔特乡、苏普特村
0
4a4fe278-4547-1544-8c2d-407d0f29096d,485754435A83D49A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A83D49A,407D0F29096E,20171003151311,2017-10-03 15:12:35.0,新疆、和田地区、墨玉县、喀瓦克乡、英吉盖村
945a6fdd-8c97-1644-b446-407d0f2911c1,485754435A84789A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A84789A,407D0F2911C2,20180323120409,2018-03-23 12:02:03.0,新疆、博尔塔拉蒙古自治州、博乐市、小营盘镇、乌图布拉格村
c63a3634-e574-194e-b68d-f898b98c8e55,48575443355E4A9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443355E4A9A,F898B98C8E56,20170720124015,2017-07-20 12:39:28.0,新疆、阿勒泰地区、布尔津县、窝依莫克乡、加勒格孜塔勒村
b5804e4c-c07f-1940-b504-f898b98cd51f,485754433624C69A,CTC,HWTC,HG8145C,V3R017C10S103,485754433624C69A,F898B98CD520,20170718220334,2017-07-18 22:02:48.0,新疆、阿勒泰地区、富蕴县、喀拉布勒根乡、巴拉尔茨村
94c2e765-1bd5-1e4d-a18e-506f7720cb90,48575443DCD5D79C,CTC,HWTC,HG8145C,V3R017C10S103,48575443DCD5D79C,506F7720CB91,20180714122900,2018-07-14 12:26:59.0,新疆、昌吉回族自治州、木垒哈萨克自治县、木垒县西吉尔镇、屯庄村
e50ff3ce-88b8-1647-b400-f898b98c7f67,48575443259EB79A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259EB79A,F898B98C7F68,20170629204046,2017-06-29 20:40:00.0,新疆、阿勒泰地区、哈巴河县、齐巴尔镇、克孜勒加尔村
e8376d59-a33d-1842-8d89-f898b98c7e15,48575443259E9D9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259E9D9A,F898B98C7E16,20170629092748,2017-06-29 09:27:01.0,新疆、阿勒泰地区、哈巴河县、加依勒玛乡、托普阿尕什村
0
0
