电信,移动,2018-11-06 02,4.47,0.0
电信,移动,2018-11-06 03,4.47,0.0
电信,移动,2018-11-06 04,4.46,0.0
电信,移动,2018-11-06 05,4.43,0.0
电信,移动,2018-11-06 06,4.44,0.0
电信,移动,2018-11-06 07,4.43,0.0
电信,移动,2018-11-06 08,4.44,0.0
电信,移动,2018-11-06 09,4.47,0.0
电信,移动,2018-11-06 10,4.48,0.0
电信,移动,2018-11-06 11,4.48,0.0
电信,移动,2018-11-06 12,4.48,0.0
电信,移动,2018-11-06 13,4.46,0.0
电信,移动,2018-11-06 14,4.46,0.0
电信,移动,2018-11-06 15,4.46,0.0
电信,移动,2018-11-06 16,4.46,0.0
电信,移动,2018-11-06 17,4.51,0.0
电信,移动,2018-11-06 18,4.48,0.0
电信,移动,2018-11-06 19,4.51,0.0
电信,移动,2018-11-06 20,8.71,0.62
电信,移动,2018-11-06 21,12.0,1.56
电信,移动,2018-11-06 22,12.0,1.88
电信,移动,2018-11-06 23,10.72,1.56
电信,移动,2018-11-07 00,5.82,0.0
电信,移动,2018-11-07 01,4.5,0.0
电信,移动,2018-11-07 02,4.47,0.0
电信,移动,2018-11-07 03,4.47,0.0
电信,移动,2018-11-07 04,4.44,0.0
电信,移动,2018-11-07 05,4.43,0.0
电信,移动,2018-11-07 06,4.44,0.0
电信,移动,2018-11-07 07,4.44,0.0
电信,移动,2018-11-07 08,4.46,0.0
电信,移动,2018-11-07 09,4.47,0.0
电信,移动,2018-11-07 10,4.48,0.0
电信,移动,2018-11-07 11,4.48,0.0
电信,移动,2018-11-07 12,4.47,0.0
电信,移动,2018-11-07 13,4.47,0.0
电信,移动,2018-11-07 14,4.48,0.0
电信,移动,2018-11-07 15,4.47,0.0
电信,移动,2018-11-07 16,4.49,0.0
电信,移动,2018-11-07 17,4.48,0.0
电信,移动,2018-11-07 18,4.49,0.0
电信,移动,2018-11-07 19,4.58,0.0
电信,移动,2018-11-07 20,9.3,0.62
电信,移动,2018-11-07 21,12.04,4.38
电信,移动,2018-11-07 22,12.05,4.06
电信,移动,2018-11-07 23,10.86,0.94
电信,移动,2018-11-08 00,5.71,0.0
电信,移动,2018-11-08 01,4.49,0.0
电信,移动,2018-11-08 02,4.48,0.0
电信,移动,2018-11-08 03,4.44,0.0
电信,移动,2018-11-08 04,4.44,0.0
电信,移动,2018-11-08 05,4.44,0.0
电信,移动,2018-11-08 06,4.44,0.0
电信,移动,2018-11-08 07,4.44,0.0
电信,移动,2018-11-08 08,4.47,0.0
电信,移动,2018-11-08 09,4.47,0.0
电信,移动,2018-11-08 10,4.48,0.0
电信,移动,2018-11-08 11,4.46,0.0
电信,移动,2018-11-08 12,4.46,0.0
电信,移动,2018-11-08 13,4.47,0.0
电信,移动,2018-11-08 14,4.48,0.0
电信,移动,2018-11-08 15,4.49,0.0
电信,移动,2018-11-08 16,4.49,0.0
电信,移动,2018-11-08 17,4.48,0.0
电信,移动,2018-11-08 18,4.49,0.0
电信,移动,2018-11-08 19,4.47,0.0
电信,移动,2018-11-08 20,6.76,0.0
电信,移动,2018-11-08 21,11.65,1.88
电信,移动,2018-11-08 22,11.99,3.12
电信,移动,2018-11-08 23,11.37,3.12
电信,移动,2018-11-09 00,6.49,0.0
电信,移动,2018-11-09 01,4.49,0.0
电信,移动,2018-11-09 02,4.48,0.0
电信,移动,2018-11-09 03,4.44,0.0
电信,移动,2018-11-09 04,4.44,0.0
电信,移动,2018-11-09 05,4.44,0.0
电信,移动,2018-11-09 06,4.44,0.0
电信,移动,2018-11-09 07,4.46,0.0
电信,移动,2018-11-09 08,4.47,0.0
电信,移动,2018-11-09 09,4.47,0.0
电信,移动,2018-11-09 10,4.45,0.0
电信,移动,2018-11-09 11,4.45,0.0
电信,移动,2018-11-09 12,4.46,0.0
电信,移动,2018-11-09 13,4.47,0.0
电信,移动,2018-11-09 14,4.47,0.0
电信,移动,2018-11-09 15,4.49,0.0
电信,移动,2018-11-09 16,4.48,0.0
电信,移动,2018-11-09 17,4.5,0.0
电信,移动,2018-11-09 18,4.47,0.0
电信,移动,2018-11-09 19,4.57,0.0
电信,移动,2018-11-09 20,9.54,0.31
电信,移动,2018-11-09 21,11.99,2.19
电信,移动,2018-11-09 22,12.06,4.38
电信,移动,2018-11-09 23,11.61,1.25
电信,移动,2018-11-10 00,9.45,11.67
电信,移动,2018-11-10 01,4.49,18.33
电信,移动,2018-11-10 02,4.45,0.0
电信,移动,2018-11-10 03,4.44,0.0
电信,移动,2018-11-10 04,4.44,0.0
电信,移动,2018-11-10 05,4.44,0.0
电信,移动,2018-11-10 06,4.46,0.0
电信,移动,2018-11-10 07,4.46,0.0
电信,移动,2018-11-10 08,4.46,0.0
电信,移动,2018-11-10 09,4.48,0.0
电信,移动,2018-11-10 10,4.45,0.0
电信,移动,2018-11-10 11,4.45,0.0
电信,移动,2018-11-10 12,4.47,0.0
电信,移动,2018-11-10 13,4.54,0.0
电信,移动,2018-11-10 14,4.57,0.0
电信,移动,2018-11-10 15,4.53,0.0
电信,移动,2018-11-10 16,4.52,0.0
电信,移动,2018-11-10 17,4.48,0.0
电信,移动,2018-11-10 18,4.49,0.0
电信,移动,2018-11-10 19,4.52,0.0
电信,移动,2018-11-10 20,6.03,0.31
电信,移动,2018-11-10 21,10.59,0.94
电信,移动,2018-11-10 22,11.23,0.62
电信,移动,2018-11-10 23,10.65,1.56
电信,移动,2018-11-11 00,8.36,0.0
电信,移动,2018-11-11 01,4.76,0.0
电信,移动,2018-11-11 02,4.46,0.0
电信,移动,2018-11-11 03,4.45,0.0
电信,移动,2018-11-11 04,4.44,0.0
电信,移动,2018-11-11 05,4.47,0.0
电信,移动,2018-11-11 06,4.46,0.0
电信,移动,2018-11-11 07,4.47,0.0
电信,移动,2018-11-11 08,4.46,0.0
电信,移动,2018-11-11 09,4.44,0.0
电信,移动,2018-11-11 10,4.45,0.0
电信,移动,2018-11-11 11,4.46,0.0
电信,移动,2018-11-11 12,4.47,0.0
电信,移动,2018-11-11 13,4.53,0.0
电信,移动,2018-11-11 14,4.55,0.0
电信,移动,2018-11-11 15,4.55,0.0
电信,移动,2018-11-11 16,4.55,0.0
电信,移动,2018-11-11 17,4.5,0.0
电信,移动,2018-11-11 18,4.5,0.0
电信,移动,2018-11-11 19,4.48,0.0
电信,移动,2018-11-11 20,5.51,0.0
电信,移动,2018-11-11 21,8.67,0.62
电信,移动,2018-11-11 22,10.82,0.62
电信,移动,2018-11-11 23,10.38,1.25
