AS17068,"Ohio Mutual Insurance Company,ASN-OMIG",US,3
AS17202,"Florida Gulf Coast University,FGCU-FTM1",US,3
AS18581,"Allianz Life,ALLIANZLIFE",US,3
AS18659,"""Fidelity National Information Services,MERCHANT-SOLUTIONS-18659",US,3
AS18709,"Bank of the West,BOTW",US,3
AS18827,"Forbin,VGMGR-FORBIN",US,3
AS18937,"National Monitoring Center,NMC",US,3
AS19147,"""The Vancouver Clinic,VANCOUVER-CLINIC",US,3
AS19603,"IBM,IBMCCH-STV",US,3
AS19604,"IBM,IBM-RALEIGH-CL",US,3
AS19629,"""CONSULTING RADIOLOGIST,CONSULT-RAD-AS-QWEST",US,3
AS19648,"Corporation of the Presiding Bishop of the Church of Jesus Christ of Latter-Day Saints,LDSCHURCH1",US,3
AS19888,"Bausch & Lomb,BAUSCH-ISTA",US,3
AS20170,"Maritz Holdings Inc.,MARITZFENTONMO",US,3
AS20230,"""Carrington Mortgage Holdings,CARRINGTON-MS-LLC-2007",US,3
AS20285,"""Infinite Campus,INFINITECAMPUS",US,3
AS21602,"Cape Fear Valley Medical Center,CFVHS",US,3
AS21680,"Great-West Life Assurance Company,GWLNET",US,3
AS22035,"SAVE THE CHILDREN,STCASN",US,3
AS22230,"NetDocuments,NETDOCUMENTS-US",US,3
AS22266,"KNIGHT TRANSPORTATION,KNIGHT-INC",US,3
AS22282,"The Cosmopolitan of Las Vegas,COSMO-MAIN",US,3
AS22527,"""Safeway,22527",US,3
AS22557,"Rightside Group LTD,RIGHTSIDE",US,3
AS22785,"GLACIER BANCORP INC,GLACIER-BANCORP-INC",US,3
AS23137,"Satcom Direct Inc.,SATCOM-DIRECT-INC",US,3
AS23173,"CITISTREET,VOYA-FINANCIAL",US,3
AS23182,"""THE GREENBRIER COMPANIES,GREENBRIER-AS",US,3
AS23478,"CHAS Health,CHAS-HEALTH",US,3
AS26133,"Frankfort Plant Board,FEWPB",US,3
AS26244,"Bowling Green Municipal Utilities,BGMU",US,3
AS26584,"""VERTAFORE,26584",US,3
AS26691,"The CIT Group,CIT-ASN-NA-01",US,3
AS27391,"Washington Corporations,WASHCORP-AS1",US,3
AS29919,"SELECT PORTFOLIO SERVICING INC,29919",US,3
AS29963,"Mary Kay Inc.,MARYKAY-NA",US,3
AS30043,"ResortInternet,RBAND-AS30043",US,3
AS30260,"""NobelBiz,NOBEL-129-30260",US,3
AS31892,"Forever Living Products,FLP-MSA",US,3
AS32008,"Paychex Incorporated,PAYCHEX-L",US,3
AS32094,"ERICSSON NORTH AMERICA MANAGED SERVICES,ERICYHOST",US,3
AS32231,"METABANK,METABANK",US,3
AS32904,"Arterra Mobility,KAJEET-ARTERRA-OTARRIS",US,3
AS33168,"INLAND IMAGING L.L.C.,INLANDIMAGING",US,3
AS33222,"""Ashley Furniture Industries,AS33222",US,3
AS33350,"Arizona Public Service Company,APS---ARIZONA-PUBLIC-SERVICE-CORPORATION",US,3
AS33476,"""SS&C Technologies,AS33476-TRADE-12",US,3
AS36207,"""GRAND COUNTY INTERNET SERVICES,GCIS-GL",US,3
AS36297,"""DHI Computing Service,DHI-COMPUTING-INTERNET",US,3
AS36515,"Allens Communications,ASN-ALLENS",US,3
AS36637,"""Flying Horse Holdings,FF-AS01",US,3
AS36857,"Freudenberg-NOK General Parternership,FREUDE",US,3
AS39984,"Starz Entertainment Group LLC,STARZENTERTAINMENT",US,3
AS40390,"Wyndham Worldwide Corporation,WYNDHAMWW-PHX-2",US,3
AS40804,"""Conduent Legal & Compliance Solutions,CONDUENT-LCS",US,3
AS40839,"KOHLS DEPARTMENT STORES,KOHLS-ECOM",US,3
AS46089,"Navis,AS2-NAVIS",US,3
AS46139,"Metasource LLC,METASOURCE",US,3
AS46182,"""NUANCE COMMUNICATIONS,VAROLII",US,3
AS46248,"Sonora Quest Laboratories,LSA-SQL-AZ",US,3
AS46556,"The CIT Group,CIT-ASN-NA-03",US,3
AS46567,"Border States Industries,BORDER-STATES-INDUSTRIES",US,3
AS46814,"Medica Health Plans,MEDICA-NET",US,3
AS47091,"CLASS5,CLASS5",US,3
AS53380,"LG CNS America Inc.,LGCNS-AS",US,3
AS53687,"DataComm Networks Inc.,DNI-AS",US,3
AS53759,"Visual Net Design LC,VND",US,3
AS53934,"""SUB-ZERO GROUP,SZW-INC",US,3
AS54152,"Blue Shield of California,BSC-BRANCHOFFICE01",US,3
AS54366,"The CIT Group,CIT-ASN-NA-02",US,3
AS54459,"""TGS Management Company,TGS-1",US,3
AS54803,"Boys Town,BT-AS-1",US,3
AS55251,"""TaxHawk,TAXHAWK-AS",US,3
AS62909,"FIRST COMMUNITY CREDIT UNION,FCCU-ASN1",US,3
AS62977,"""The Pape Group,PAPEGROUP",US,3
AS63111,"ACE INA HOLDINGS INC.,ACE-US",US,3
AS63151,"The Children's Place,CPSL-ASN",US,3
AS63214,"Multi-State Lottery Association,MUSL-RANGE1",US,3
AS63415,"""Great Healthworks,GREAT-HEALTHWORKS-4150-BUILDING",US,3
AS393355,"""SAMSUNG RESEARCH AMERICA,SISA",US,3
AS393579,"Lee Memorial Health System,LEE-MEMORIAL-HEALTH-SYSTEM",US,3
AS393591,"""Gamewood Technology Group,GAMEWOODTECHNOLOGYGROUP",US,3
AS393816,"Rocky Mountain ATV INC.,RMATV",US,3
AS393856,"City of Westfield (Gas & Electric Light Department),WGELD-ASN",US,3
AS394073,"Bungie Inc.,BUNGIE-INC",US,3
AS394196,"OREGON COMMUNITY CREDIT UNION,OCCU-CORP-INET",US,3
AS394321,"""National Information Solutions Cooperative,NISC-AS01",US,3
AS394493,"""CDK Global,CDK-GLOBAL-HOSTING-FB",US,3
AS394546,"""Bluestem Brands,BLUESTEM-GROUP-MN",US,3
AS395166,"American National Bank,AMERICANNATIONALBANK",US,3
AS395341,"White Cloud Technologies LLC,WCT-16",US,3
AS395607,"Casey's Retail Company,CASEYS-CORP",US,3
AS395696,"Intoxalock,INTOXALOCK",US,3
AS395702,"""Financial Recovery Services,FIN-REC1",US,3
AS396135,"Woodmen of the World Life Insurance Society,AS-WOODMENLIFE-1",US,3
AS396145,"Exact Sciences Corporation,EXACTSCIENCES",US,3
AS397476,"""Biotronik Corporate Services U.S.,BCSUSA-LO-ASN-01",US,3
AS397865,"Veterans United Home Loans,MORTGAGE-RESEARCH-CENTER",US,3
AS398022,"Otter Tail Power Company,OTP-398022",US,3
AS398258,"CIT Group (NJ) LLC,CITG4",US,3
AS398444,"""NetMotion Software,NMS-SEA",US,3
AS399118,"Oregon Public Broadcasting,OPB-MACADAM-01",US,3
AS267,"Nether.Net,NETHER-NET",US,3
AS397766,"Fairleigh Dickinson University,FDU-CA",US,3
AS11481,"University of Texas Rio Grande Valley,AS-UTRGV",US,3
AS13998,"UT Southwestern Medical Center at Dallas,SWMED",US,3
AS19006,"Infostructure Cable and Internet,CLICK1",US,3
AS20070,"Telnes Broadband,TELNES",US,3
AS25894,"""MX2 Technology,MX2TECH",US,3
AS26378,"ADORAMA,ADORAMA",US,3
AS397418,"Synamedia,SYNAMEDIA",US,3
AS398913,"""NT Spark,NTSPARK",US,3
AS8,"Rice University,RICE-AS",US,3
AS11015,"Texas Children's Hospital,TCH-AS",US,3
AS33563,"The Methodist Hospital,THEMETHODISTHOSPITAL-HOUSTON",US,3
AS317,"DoD Network Information Center,DNIC-ASBLK-00306-00371",US,3
AS345,"DoD Network Information Center,DNIC-ASBLK-00306-00371",US,3
AS3544,"DoD Network Information Center,DNIC-AS-03544",US,3
AS5974,"DoD Network Information Center,DNIC-ASBLK-05800-06055",US,3
AS385,"Air Force Systems Networking,AFCONC-BLOCK1-AS",US,3
AS1539,"""Headquarters,DNIC-ASBLK-01534-01546",US,3
AS12226,"CIBC World Markets,AS12226",US,3
AS19152,"IBM,IBMCCH-TOR",US,3
AS2025,"University of Toledo,UTOLEDO",US,3
AS12247,"Tri-Rivers Educational Computer Association,META-SOLUTIONS",US,3
AS14734,"Heartland Council of Governments,HEARTLAND-COG",US,3
AS20238,"Lake Geauga Computer Association,ITC-LGCA-ORG",US,3
AS26818,"Columbus Public Schools,COL-PUB-SCHOOLS-OH",US,3
AS26894,"Northwest Ohio Area Computer Services Cooperative,NOACSC-AS",US,3
AS29709,"Northeast Ohio Network for Education Technology,NEONET",US,3
AS29941,"Tri-County Computer Services Association,TCCSA",US,3
AS30712,"MDECA,MDECA",US,3
AS36794,"South Central Ohio Computer Association,SCOCA",US,3
AS40252,"Cleveland Municipal School District,CLEVELAND-MUNICIPAL-SCHOOL-DISTRICT",US,3
AS40812,"Lake Erie Educational Computer Association,LEECA",US,3
AS46491,"Metropolitan Educational Council,MEC-ASN",US,3
AS62724,"Northwest Ohio Computer Association,NWOCA-AS",US,3
AS394399,"Licking Area Computer Association,LACA-ASN",US,3
AS1414,"Genuine Parts Company,ASN1",US,3
AS1689,"ANS Communications,ANS-1689-AS",US,3
AS1699,"ANS Communications,ANS-1699-AS",US,3
AS2140,"IBM Corporation,ISSC-AS",US,3
AS2634,"Verizon Business,CELLCO-PART",US,3
AS3081,"Citicorp,CITI15",US,3
AS3364,"Computer Systems Design Company,CSDCO-AS",US,3
AS3680,"""Novell,NOVELL",US,3
AS3785,"Dr. Leonard's Healthcare Corp.,ASN1",US,3
AS3926,"Fairfax County Dept of Information Technology,FFX-CNTY",US,3
AS6143,"""American Regent,AMERICANREGENT",US,3
AS6319,"Marriot Corporation,MARRIOT-ASN",US,3
AS6481,"Southwest Research Institute,SWRI",US,3
AS6646,"""Aetna,AETNA",US,3
AS6998,"Concentrix CVG Brite Voice Systems LLC,BRITEVOICE",US,3
AS7384,"Intuit Inc.,INTUIT",US,3
AS7996,"""L Brands,LIMITED",US,3
AS10360,"AARP,AARP",US,3
AS10405,"Union Pacific Railroad Company,UPRR-ASN-01",US,3
AS10440,"Merkle Inc.,MERKLE-INC",US,3
AS10676,"IBM,GLOBALEC",US,3
AS10823,"""NetCarrier,NETCARRIER",US,3
AS10857,"""JCPenney Co.,JCPENNEY-AS",US,3
AS10998,"""Bank of America,BAC-MLAMRS",US,3
AS11347,"ORC,ORC-F2",US,3
AS11372,"14 W Administrative Services LLC,14WEST-AS",US,3
AS11379,"""Wyndham Hotel Group,WHG11379",US,3
AS11743,"""EBSCO Industries,EBSCO",US,3
AS11791,"IdenTrust,SLC-IDENT-AS",US,3
AS11829,"""Cadence Design Systems,CADENCE",US,3
AS11862,"""Radial,GSIC-NV",US,3
AS12169,"IBM Business Recovery Service,IBM-BRS-SERVICE",US,3
AS12234,"Verizon Business,UUNET-INT",US,3
AS12236,"""Hanover Insurance Group,HANOVER",US,3
AS13391,"United Network for Organ Sharing,UNOS",US,3
AS13416,"R/Greenberg Associates,R-GREENBERG-ASSOC",US,3
AS13554,"""Tenaska Power Services,TPS-TX-AS",US,3
AS13602,"I-Evolve Technology Services,I-EVOLVE-TECHNOLOGY-SERVICES-VTC",US,3
AS13843,"Phoenix American Inc.,PHOENIX-AMERICAN",US,3
AS13882,"HARTFORD FIRE INSURANCE COMPANY,HFI-18-13882",US,3
AS13893,"""Enterprise Holdings,EHI-NA-AS-1",US,3
AS13900,"""Christian Broadcasting Network,CBN",US,3
AS13913,"""Affiliated Monitoring,AFFILIATED",US,3
AS13996,"Dish Network Corporation,ECHOSTAR",US,3
AS14056,"SEI Investments,SEI",US,3
AS14073,"""Next Jump,NEXTJUMPINC",US,3
AS14109,"Sigma Aldrich Corporation,SAC-10-BGPASN-01",US,3
AS14414,"""Telit IoT Platforms,CROSSBRDG-ASN01",US,3
AS14556,"""Pilot Travel Centers,PTC",US,3
AS14607,"OTA Management LLC,OTA",US,3
AS14904,"IBM,IBMCCH-RTP",US,3
AS15147,"DEPARTMENT OF HOMELAND SECURITY,DHSINETNOC",US,3
AS15251,"""Grand Central Station Internet Services,GRAND-CENTRAL-STATION",US,3
AS15303,"First Trust Portfolios L.P.,NIKE-SECURITIES",US,3
AS16493,"Abercrombie & Fitch,ABERCROMBIE-FITCH",US,3
AS16711,"""Enterprise Holdings,EHI-NA-AS-2",US,3
AS16748,"""Comcast Cable Communications,COMCAST-TELECOMM-4",US,3
AS16758,"Ricoh Americas Corporation,IKON",US,3
AS16784,"Inetz Media Group,INETZ",US,3
AS16785,"USANA Inc,USANA-INC",US,3
AS16793,"""ArcBest Technologies,DATA-TRONICS",US,3
AS16801,"Energy Transfer LP,ET-NET",US,3
AS16841,"GLOBAL IT,GBLIT-ASN1",US,3
AS16868,"Praxair Inc,PRAXAIR-INC",US,3
AS17105,"NISA Investment Advisors,NISA-STL",US,3
AS17119,"Kampung Communications,KAMPUNG",US,3
AS17157,"""iHeartCommunications,IHEARTMEDIA-AS-17157",US,3
AS17248,"""InterGlobe Communications,INTERGLOBECOMMUNICATIONSINC",US,3
AS17282,"HSN Interactive LLC,HSNI-LLC",US,3
AS17382,"""HEALTHNOW NEW YORK,HEALTHNOW-NY-AS",US,3
AS17386,"W.W.GRAINGER,GRAINGER",US,3
AS17406,"PSCU INCORPORATED,PSCU-NET1",US,3
AS18594,"""Fidelity National Information Services,MERCHANT-SOLUTIONS-18594",US,3
AS18649,"""ShoreTel,ST-DAL",US,3
AS18715,"New York Power Authority,NYPA",US,3
AS18757,"""ADT Security Services,TYCOIS",US,3
AS18848,"Altec Industries,ALTEC-IND-DOM",US,3
AS18867,"American Messaging Services L.L.C.,AMERICAN-MESSAGING",US,3
AS19065,"""Levi,LRS",US,3
AS19111,"The Nature's Bounty Co.,NBTY1911",US,3
AS19353,"""Trans Union,TUASN7",US,3
AS19456,"Waters Technologies Corporation,WATERS-CORPORATION",US,3
AS19524,"Comerica Incorporated,COMERICA-INC",US,3
AS19535,"JetBlue Airways Corporation,AS19535",US,3
AS19574,"Corporation Service Company,CSC",US,3
AS19631,"""Travelport Operations,TRAVELPORT",US,3
AS19677,"NJTRANSIT,NJTRANSIT",US,3
AS19687,"Planet Payment Processing Services,PPPS-ILG",US,3
AS20003,"Members 1st Federal Credit Union,MEMBERS1STFCU",US,3
AS20426,"""PriceWaterhouseCoopers,PWC-AS",US,3
AS22057,"SAP America Inc.,SAP-DC-NS",US,3
AS22246,"""Nasdaq,ASN-22246",US,3
AS22390,"XEROX CORPORATION,XEROX-WB",US,3
AS22470,"National Board of Medical Examiners,NBME",US,3
AS22502,"Covance Central Laboratory Services Inc.,LABCORP-DRUG-DEVELOPMENT-COVANCE-IPAS",US,3
AS22696,"CB&I,CBI-AS",US,3
AS22713,"Credit Acceptance Corporation,CAC-HQ2",US,3
AS22794,"AQR CAPITAL MANAGEMENT LLC,AQR",US,3
AS22907,"""Conduent Business Services,AS22907",US,3
AS22976,"First Citizens Bank,FIRST-CITIZENS-01",US,3
AS22983,"""Fiserv,FISERV-INC",US,3
AS22992,"SecureWorks Corp,SECUREWORKS",US,3
AS23079,"Arvest Bank Operations,ARVEST-AS1",US,3
AS23190,"AES Pacific Inc.,AES-CORPORATION-01",US,3
AS23199,"""Comdata,COMDATA-NETWORK",US,3
AS23280,"Venn Technology Corp,OS33",US,3
AS23291,"Flagstar Bank,FLAGSTAR-BANK-US",US,3
AS25674,"Excel Telecommunications,AS25674",US,3
AS25733,"Lear Corporation (LEA),LEAR",US,3
AS25762,"Bank of China,BOCUSA",US,3
AS25777,"Subaru of New England,SNE",US,3
AS25850,"""Carestream Health,CARESTREAMHEALTH",US,3
AS25883,"Citigroup Inc.,CITIGROUP",US,3
AS25923,"""ChoicePoint,LEXISNEXIS-RISK-ASSETS",US,3
AS26074,"""Fresh Direct,FRESHDIRECTLLC",US,3
AS26234,"VeriFone Inc.,VERIF-MSO-PC",US,3
AS26381,"HSBC Technology & Services (USA) Inc,HSBC-COM",US,3
AS26535,"American Musical & Dramatic Academy Inc.,AMDA",US,3
AS26539,"""Ahold U.S.A.,GIANT-FOOD-INC",US,3
AS26764,"The Robert Wood Johnson Foundation,RWJF-AS",US,3
AS26897,"""E D & F Man Capital Markets,EDF-MANCM",US,3
AS27003,"American Bankers Association,AMERICAN-BANKERS-ASSOCIATION",US,3
AS27019,"Ball Horticultural Company,BALLNET",US,3
AS27237,"""Ardent Health Services,AHSNET-01",US,3
AS27277,"Space Exploration Technologies Corporation,SPACEX",US,3
AS27358,"TRUSTMARK INSURANCE CO.,TRUSTMARK-INSURANCE-INTERNET",US,3
AS29729,"Teleflora LLC,TELEFLORA-OKC",US,3
AS29767,"Commerce Bank,COMMERCE-BANCSHARES",US,3
AS29875,"Clinical Pathology Laboratories,CPLSW-AS",US,3
AS30115,"""WideVoice Communications,WIDEVOICE",US,3
AS30328,"State Auto Insurance Company,SAIC",US,3
AS30356,"Blue Cross Blue Shield of Michigan Mutual Insurance,BCBSM",US,3
AS30523,"BOK Financial Corporation,BOK-FINANCIAL-CORPORATION",US,3
AS30560,"General Electric Company,GE-MS001",US,3
AS30574,"Business Wire,BUSINESS-WIRE",US,3
AS30639,"Computer Marketing Corporation,CMCFLEX",US,3
AS31776,"Business Wire,BUSINESS-WIRE-NY",US,3
AS32009,"""PERFECTSERVE,PERFECTSERVE-INC",US,3
AS32091,"Tracfone Wireless,TRACF-AS",US,3
AS32270,"""LD Telecommunications,LDTEL",US,3
AS32460,"C.O.P.S. Monitoring,COPS-MONITORING",US,3
AS32577,"The Kroger Co.,KROGER",US,3
AS32926,"Massachusetts State Lottery Commission,MSLC",US,3
AS33121,"Interactive Brokers LLC,INTERACTIVE-CHIC",US,3
AS33261,"Power Home Remodeling LLC,PHRG",US,3
AS33430,"""Vantage Technologies Systems Integration,VTSILAS",US,3
AS33465,"Johnson Controls Inc,TSP-NET",US,3
AS33482,"CARDTRONICS USA INC,ASN-CARDTRONICS",US,3
AS35917,"""Tesoro Companies,AS-ANDEAVOR",US,3
AS36050,"Fifth Third Bank,FLOKY",US,3
AS36099,"Fifth Third Bank,GRANDRAPIDS",US,3
AS36259,"""Ecolab,AS-NALCO-NA",US,3
AS36341,"TriNet HR Corporation,TRINETAS1",US,3
AS36568,"""Hearst-Argyle Television,WDSU-TV",US,3
AS36590,"Emerson Electric Co.,EMERSON-ELECTRIC",US,3
AS36690,"R Systems Inc.,RSYSTEMS-EDH",US,3
AS36758,"Branch Banking and Trust Company,ASN-BBT-ASN",US,3
AS36761,"""Hearst-Argyle Television,KSBW-TV",US,3
AS39997,"Guardian Life Insurance Company Of America,GLIC",US,3
AS40288,"CONGRESSIONAL FEDERAL CREDIT UNION,CFCU-AS",US,3
AS40412,"PA House of Representatives - Democratic Caucus,PAHOUSE",US,3
AS40471,"Incyte Corporation,INCYTECORP",US,3
AS40872,"Bernards,BERNARDS-NETWORK",US,3
AS46090,"""LATAM Telecommunications,AMX",US,3
AS46512,"University of Tennessee Medical Center,UT-MEDICAL-CENTER",US,3
AS46639,"""Hughes Telematics,HUGHES-TELEMATICS",US,3
AS53585,"The State Insurance Fund,NYSIF",US,3
AS53720,"Superior Technology Solutions LLC,SUPERIORTECH",US,3
AS53927,"""ACI Worldwide,ACI-WORLDWIDE",US,3
AS54268,"""Capital Health System,CAPITALHEALTH",US,3
AS54799,"OTC Markets Group Inc,OTC-MARKETS-GROUP",US,3
AS62638,"""Marriott International,MARRIOTT-HDQ-01",US,3
AS63039,"Spok Inc.,USMOASN",US,3
AS63050,"""MiTek Industries,MII-DOMAIN",US,3
AS63117,"Churchill Downs Incorporated,CDI",US,3
AS63255,"THE HERTZ CORP.,HERTZGLOBAL",US,3
AS63335,"""RBS Citizens,CITIZENS-BANK-AS",US,3
AS63391,"""The Rocket Science Group,RSG",US,3
AS393365,"""Momentum Telecom,ALTV-001-ALTEVA",US,3
AS393371,"Microbilt Corporation,MB1640-1",US,3
AS393613,"""Virginia Credit Union,VACU-ASN-1",US,3
AS393848,"""IKEA North America Services,IKEA-NA-AS",US,3
AS393985,"""Freedom Financial Network,AS-FFN",US,3
AS393988,"Pittsburgh International Airport,ALLEGHENYAUTH-01",US,3
AS394260,"Verizon Connect,VZC-GLB-US001",US,3
AS394358,"State Employees' Credit Union,SECU-1",US,3
AS394770,"""Axigent Technologies Group,AXIGENT-TECHNOLOGIES-GROUP",US,3
AS394877,"Blythedale Children's Hospital,BCH",US,3
AS395942,"""PODS Enterprises,PODS-CORP",US,3
AS395949,"SAP America Inc.,SAP-DC-CH",US,3
AS396016,"Hyatt Corporation,HYATT-CORP2",US,3
AS396218,"National Rifle Association of America,NRA",US,3
AS396226,"In the Stix Broadband LLC,ITXBB",US,3
AS396434,"SAP America Inc.,SAP-DC-TO",US,3
AS396493,"FIRST TRUST PORTFOLIOS LP,FTAUS",US,3
AS397182,"""SERVICENOW,SERVICENOW-WAVE",US,3
AS397556,"""Insurance Auto Auctions,IAA",US,3
AS397669,"""Northern Safety Co.,NSI-ASN",US,3
AS397679,"FOX CORPORATION,FOX-CORP-AS1",US,3
AS399141,"""THE LYNX GROUP,TLG-AS",US,3
AS399641,"""Wolverine Trading,WT-DC2",US,3
AS400541,"""Ridgeline International,RIDGELINE",US,3
AS7243,"HITACHI DATA SYSTEMS,HDS-AS",US,3
AS11621,"""Reyes Holdings,REYESHOLDINGSLLC",US,3
AS14226,"Stifel Nicolaus and Company Incorporated,STIFEL",US,3
AS14499,"ALORICA INC,ALORICA",US,3
AS17071,"UBS AG,UBSW-STAMFORD",US,3
AS38551,"JP Morgan Chase & Co.,JPMORGAN-TRANSIT-AS-AU",US,3
AS132402,"Blue Jeans Network,BJN-AP",US,3
AS138481,"Lear Corporation,LEAR-AS-AP",US,3
AS807,"FORK SYSTEMS,FORKSYSTEMS",US,3
AS63346,"Ascent LLC,ASCENT-LLC",US,3
AS949,"xTom,XTOM",US,3
AS36260,"""Misaka Network,MISAKA-BIZNET-AS",US,3
AS399114,"ZestySolutions US Corp.,ZESTY-CABLE",US,3
AS951,"ioHarbor,IOHARBOR",US,3
AS976,"CoreNET Inc.,CORENET",US,3
AS4046,"Federal Aviation Administration,FAA",US,3
AS6103,"The Manitowoc Company Inc,MTW-ASN",US,3
AS7914,"Church of Scientology International,CSI",US,3
AS10967,"The Home Depot Inc.,HOMEDEPOTNET",US,3
AS11916,"UNDP,UNDP",US,3
AS12217,"UNITED PARCEL SERVICE,UPS",US,3
AS13624,"Sierra Nevada Corporation,SNC-SPARKS",US,3
AS13955,"Echostar Broadcasting Corporation,ECHO-UPLINKDATA-COM",US,3
AS14386,"""Com-graphics,COMGRAPHICS-CGICHICAGO",US,3
AS14948,"IQVIA Holdings Inc,IQVIA-CARLSTADT",US,3
AS16565,"First Hawaiian Bank,FIRST-HAWAIIAN-BANK",US,3
AS17163,"Great American Insurance Company,AFGINC-1",US,3
AS19643,"Network Synergy Corporation,NETSYN",US,3
AS19864,"HFA Specialty Assets LLC,HFASERVICES",US,3
AS22106,"""Samsung SDS America,STA-DRT",US,3
AS22364,"""Telefonica Global Solutions USA,AS-22364",US,3
AS22711,"Genworth North America Corporation,GNA-CORP-GENWORTH-FINANCIAL",US,3
AS22891,"Standard Insurance Company,STANDARDINSURANCE",US,3
AS30678,"State Farm Mutual Automobile Insurance Company,STATEFARMINSCO-2",US,3
AS31853,"""Express Messenger Systems,EMS-AS",US,3
AS32129,"""Citizen Watch Company Of America,CITIZEN-WATCH-COMPANY",US,3
AS33088,"ComPsych,COMPSYCH-AS",US,3
AS36079,"Results,RESULTS",US,3
AS47089,"""Route More Solutions,ROUTEMORE",US,3
AS54174,"BlueCross BlueShield of Tennessee,BCBST",US,3
AS54215,"""Columbus Data Services,CDS",US,3
AS395506,"KODIAK NETWORKS,KN-DFW-ASN",US,3
AS396371,"AmeriMark Direct LLC,FOR-DRL-CLE",US,3
AS398068,"Automobile Club of Southern California,ACSC1002",US,3
AS398071,"Automobile Club of Southern California,ACSC1001",US,3
AS399589,"""11 11 Systems,1111-SYSTEMS",US,3
AS23167,"Bayer Corporation,BAYER-ARCH",US,3
AS398416,"Bayer Corporation,BAYER-ASBZ",US,3
AS32940,"""Evocative,VPLS-NY2",US,3
AS158,"""Ericsson Network Systems,ERI-AS",US,3
AS1218,"Oracle Corporation,NCUBE-BELMONT-AS",US,3
AS1544,"""Headquarters,DNIC-ASBLK-01534-01546",US,3
AS7786,"""NeuStar,NPAC",US,3
AS11509,"Tierzero,TIERZERO-AS11509",US,3
AS14031,"Supercomputing XY Committee,SCXY",US,3
AS14525,"Stellar Technologies Inc.,STELLAR-AF",US,3
AS14722,"Opus Interactive,OPUS-INTERACTIVE-TX1",US,3
AS16795,"Sangoma US Inc.,VI",US,3
AS19751,"Endeavor Communications,CCRTC",US,3
AS19755,"GM Cruise LLC,CRUISE-NETENG-ASN",US,3
AS22709,"""North State Telephone,NSTELCO",US,3
AS30588,"NCSoft Corp.,NCSOFT",US,3
AS36492,"""Google,GOOGLEWIFI",US,3
AS40061,"""UnitedLayer,UL-ASN-LAX1",US,3
AS46617,"""WebMD,WEBMD-IDC2-AS",US,3
AS52129,"""Proofpoint,PROOFPOINT-ASN-EU",US,3
AS54058,"Rakuten Inc,RAKUTEN",US,3
AS54829,"NYITX,AS54829-NYITX",US,3
AS60154,"""Connectria,connectria-asn-1",US,3
AS394887,"Monetra Technologies LLC,MONETRA-AS",US,3
AS394923,"Artfiles LLC,ARTFILES-LLC-AS",US,3
AS396205,"""Altruista Health,ALTRUISTA",US,3
AS397513,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397514,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397515,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397516,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397519,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397520,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397521,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS397760,"Optym,OPTYM",US,3
AS398102,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS398104,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS398105,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS398106,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS398107,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS398788,"""GoDaddy.com,GO-DADDY-COM-LLC",US,3
AS13630,"CSX Technology,CSXT-AS-1",US,3
AS11577,"Vermont Department of Information and Innovation,ADS-ASN",US,3
AS14550,"Middlebury College,MIDDLEBURY-COLLEGE",US,3
AS54257,"Vermont State Colleges,VSC-AS-VERMONT-STATE-COLLEGES",US,3
AS63276,"Champlain College,CHAMPLAINCOLLEGE",US,3
AS30359,"""Avid Communications,AVIDKC",US,3
AS18930,"Dow Corning,DOWCORNING151-163",US,3
AS1696,"Citigroup Inc.,CITIGROUP-1696",US,3
AS6035,"DoD Network Information Center,DNIC-ASBLK-05800-06055",US,3
AS20337,"SUNY Institute of Technology,SUNYPOLY-ASN",US,3
AS3145,"Refinitiv US LLC,RFT-AS",US,3
AS22919,"Portland Community College,PCCNET",US,3
AS393717,"""Puppet,PUPPET",US,3
AS1823,"Hannah Motor Company,HANNAH-MOTOR",US,3
AS14004,"""Nocix,1530SWIFT",US,3
AS17338,"Unitas Global LLC,UNITAS-AOS",US,3
AS54957,"Parallax Volatility Advisers LLC,PVAL-ASN1",US,3
AS55429,"""Limelight Networks,LLNW-IN",US,3
AS399100,"Tilson Broadband,TILSON-BROADBAND-01",US,3
AS47050,"Texas A&M International University,TAMIU-ASN",US,3
AS1975,"PROQUEST LLC,PROQUEST-AS",US,3
AS12204,"""SCN Research,SCN-NET",US,3
AS21750,"Counterpoint Networking Inc.,CPOINT-NET-1",US,3
AS2920,"Los Angeles County Office of Education,LACOE",US,3
AS5653,"University of California San Francisco,UCSF",US,3
AS6106,"""University of California,UCR-EDU",US,3
AS8121,"TCH Network Services,LAYER42",US,3
