7|-109.71274614632704|443.4026502382877|-19.015169802965307|(1.0, 0.0, 0.0)|10
137|-196.99040771192855|-108.49151567724486|153.18327177278593|(1.0, 0.0, 0.0)|10
250|-339.77812101131894|-252.92441791592364|96.38434598149928|(1.0, 0.0, 0.0)|10
251|-373.2017440974688|-661.7308185943891|26.383599397377196|(1.0, 0.0, 0.0)|10
288|-49.66177558785405|238.3201103435365|215.26705984109762|(1.0, 0.0, 0.0)|10
375|-3520.8338428454986|3629.1714027389075|65.19791057066804|(1.0, 0.0, 0.0)|10
553|-299.7468263036901|-424.7582299760217|-70.25120226725754|(1.0, 0.0, 0.0)|10
559|-366.3985658371777|-163.0097665757294|149.33200566111609|(1.0, 0.0, 0.0)|10
719|-227.36842075943403|817.4069488458787|91.52059366682253|(1.0, 0.0, 0.0)|10
764|-251.52012662862873|614.4110828715154|214.40168467715253|(1.0, 0.0, 0.0)|10
775|-320.0474221300082|51.90994543891177|-849.6421947059376|(1.0, 0.0, 0.0)|10
776|-324.4718375878032|63.868208351867295|-856.0676157387138|(1.0, 0.0, 0.0)|10
777|-327.64665429741837|50.621389994774226|-853.6844480453518|(1.0, 0.0, 0.0)|10
781|-326.46518607447143|80.1314657290138|-1013.1606813554272|(1.0, 0.0, 0.0)|10
782|-321.38076577351984|97.8518625760578|-1124.6311078228514|(1.0, 0.0, 0.0)|10
786|-162.45819192030854|300.84913570029744|-19.833315459534138|(1.0, 0.0, 0.0)|10
789|-324.4629652054639|53.51810080628489|-864.1596075800795|(1.0, 0.0, 0.0)|10
790|-227.6128102429123|938.8459639354795|93.3331239242481|(1.0, 0.0, 0.0)|10
1104|-5014.2381010106565|-517.5352900488347|135.44527450145944|(1.0, 0.0, 0.0)|10
1117|-47.08176635525396|-399.7388071211601|92.14429839892313|(1.0, 0.0, 0.0)|10
1120|-506.9040389335687|-183.64087296898083|-30.85560817667782|(1.0, 0.0, 0.0)|10
1124|-1919.2096408590232|2933.094154429536|3669.0753185131452|(1.0, 0.0, 0.0)|10
1126|-441.36866350124774|-116.78450908458973|42.89433149863821|(1.0, 0.0, 0.0)|10
1234|-243.30902423006953|746.65601264098|145.93359116172974|(1.0, 0.0, 0.0)|10
1241|-323.8155600450538|-268.76660560263343|-31.006173076666215|(1.0, 0.0, 0.0)|10
1257|-164.1527709716845|-76.01640707511889|199.90615935176228|(1.0, 0.0, 0.0)|10
1267|-408.5171230381702|-83.746776647909|-102.92861437555814|(1.0, 0.0, 0.0)|10
1273|3.5267195908113984|199.89346256368935|122.14198193259584|(1.0, 0.0, 0.0)|10
1290|-97.57985726053802|551.4736689696339|36.60910969335891|(1.0, 0.0, 0.0)|10
1299|-334.26575254697286|-244.82959758487385|204.07681429674247|(1.0, 0.0, 0.0)|10
1301|-577.26510700772|-8.011375291419915|240.6092185483335|(1.0, 0.0, 0.0)|10
1303|-309.77433789598354|61.91498766979958|-855.9445333449187|(1.0, 0.0, 0.0)|10
1307|-317.0632502486811|65.24709383949563|-854.8421752069479|(1.0, 0.0, 0.0)|10
1342|-557.8437306391045|-1788.2379647659102|-4659.823806564781|(1.0, 0.0, 0.0)|10
1653|-36.27919217516474|-160.30280171022423|-40.04889729007226|(1.0, 0.0, 0.0)|10
1654|3228.1191108315293|-1284.264029988398|3562.2519353341795|(1.0, 0.0, 0.0)|10
1663|-337.3294977866518|-3426.935693428092|3684.452634923893|(1.0, 0.0, 0.0)|10
1709|-3671.861943215633|1324.5248241309484|3257.7514297937146|(1.0, 0.0, 0.0)|10
1712|-310.287187887247|49.19295453051032|-863.0213642536482|(1.0, 0.0, 0.0)|10
1715|-323.1368817425601|44.80724104157109|-854.1643416299196|(1.0, 0.0, 0.0)|10
1723|-322.96440767847486|44.46164934211478|-862.0578434072831|(1.0, 0.0, 0.0)|10
1724|-311.266502482242|51.89298920697732|-850.8867485910379|(1.0, 0.0, 0.0)|10
1725|-329.1850283091685|57.17782151313826|-859.1586104117054|(1.0, 0.0, 0.0)|10
1729|-66.8921958886712|-298.03095550678904|540.9218926740016|(1.0, 0.0, 0.0)|10
1738|-240.59104830734415|746.1552016399772|149.5415829363707|(1.0, 0.0, 0.0)|10
1739|2583.1377996078677|-4118.213308089318|-1360.4358324615016|(1.0, 0.0, 0.0)|10
1759|-256.9959390991849|470.98306627351747|187.77097300929375|(1.0, 0.0, 0.0)|10
