33353,PlayStation
33438,StackPath_(Highwinds)
35280,Acorus
36040,Google
36236,"Host Virtual, Inc"
36351,Softlayer
36408,CDNetworks
36692,Cisco_Umbrella
37468,Angola Cables
37680,Cool_Ideas
40627,RingCentral
40676,Psychz_Networks
41095,IPTP
42385,MSK-IX
42473,Anexia
44444,Websense
46489,Twitch
47065,PEERING_Testbed
49544,i3D.net
52320,GlobeNet
52468,UFINET
52519,Elite_Digital
52527,IWNET
52531,FASTNET
52532,SPEEDNET_TELECOM
52539,Sbs_net
52542,3Net_Telecom
52543,Microsat_Telecom
52544,Ivatel
52545,BJNET
52550,ALQG
52551,SAMM
52554,MegasNet
52559,NovatecTelecom
52562,INTELNET_TELECOM
52566,SISALWEB_INTERNET
52568,TOOLSNET
52569,TRT2
52570,TechInfo
52571,G2G Telecom
52573,TECHNET
52576,ZapOnline
52579,NRT
52580,Azion
52593,Monte_Alto_Net
52596,TROPICALNET_WIRELESS_TELECOM
52600,DIGITOTAL
52601,FXnet
52602,Sknett
52604,V+Net
52607,ProservTelecom
52610,Giga Internet
52611,EdiMelo
52613,VIP Telecom
52614,Goldnet
52622,TRT4
52630,MOTTANETTELECOM
52631,Provernet
52634,BRNet
52638,SIMInternet
52640,Ultranet SCM
52648,Consorcio_Conecte
52650,JotaF Telecom
52651,DeltaAtiva
52653,QualitecInternet
52654,BILINK
52655,Ti5
52656,CISS_S_A
52660,E-Serv
52661,INFORSHOW_TELECOM
52662,Telecall
52668,Intelle
52669,Desbrava
52674,Sercompe_Datacenter
52675,Pronet_Provedor
52680,BLZNET
52683,HiperNET
52686,Teleson
52688,Telenet
52689,Espaco Digital
52691,Psafe
52692,AGNET
52694,NEXSUL
52696,JSX Telecom
52697,Dominioz
52699,Itanet
52705,FRANET
52706,3D_Telecom
52709,Youngnet
52711,FASTNET
52712,CONECTIVA_INTERNET
52714,Firemicro
52720,Webfoco Telecom
52726,TxFiber
52734,Multiacess
52736,Futuronet
52739,PROVEDOR_INTERSOUSA
52742,HELP_INTERNET
52747,WSP_Telecom
52752,Vegas Telecom
52758,GLOBAL_LINES
52762,BandTelecomunicacoes
52765,MaxxNet
52771,GBONLINE
