20161001,232487,122456,110031
20161101,239064,128585,110479
20161201,239701,128241,111460
20170101,239876,128659,111217
20170201,239339,126432,112907
20170301,245287,131747,113540
20170401,246143,131639,114504
20170501,247813,133795,114018
20170601,250342,136514,113828
20170701,251097,137071,114026
20170801,255939,140872,115067
20170901,255472,139862,115610
20171001,261110,143658,117452
20171101,264636,146669,117967
20171201,262173,144942,117231
20180101,261340,143637,117703
20180201,262523,144522,118001
20180301,297488,176392,121096
20180401,300634,178608,122026
20180501,306543,183776,122767
20180601,301797,179127,122670
20180701,312994,190271,122723
20180801,315366,191721,123645
20180901,322024,197849,124175
20181001,316453,192847,123606
20181101,324111,200562,123549
20181201,320978,196185,124793
20190101,318997,194315,124682
20190201,331410,205433,125977
20190301,328558,201937,126621
20190401,330558,201827,128731
20190501,336103,206704,129399
20190601,339357,209533,129824
20190701,345300,215464,129836
20190801,332428,202308,130120
20190901,345675,214651,131024
20191001,316939,185733,131206
