210|9|2|3|4|WEST-NET-WEST|Utah Education Network|ARIN|US|41.08144|-81.51901
213|3|0|0|3|DNIC-AS-00213|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
217|1|0|0|1|UMN-SYSTEM|University of Minnesota|ARIN|US|41.08144|-81.51901
219|1|0|0|1|DNIC-AS-00219|Navy Network Information Center (NNIC)|ARIN|US|41.08144|-81.51901
224|6|4|0|2|UNINETT|UNINETT AS|RIPE|NO|60.39|5.32609
225|2|0|0|2|VIRGINIA-AS|University of Virginia|ARIN|US|41.08144|-81.51901
226|15|4|9|2|LOS-NETTOS-AS|Los Nettos|ARIN|US|41.08144|-81.51901
227|1|0|0|1|DNIC-AS-00227|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
234|1|0|0|1|BLACKROSE-1|Blackrose Society|ARIN|US|41.08144|-81.51901
237|23|7|11|5|MERIT-AS-14|Merit Network Inc.|ARIN|US|41.08144|-81.51901
239|2|0|0|2|UTORONTO-AS|University of Toronto|ARIN|CA|43.351|-79.7833
243|2|0|0|2|HARRIS-ATD-AS|Harris Government Systems Sector|ARIN|US|41.08144|-81.51901
252|1|0|0|1|DNIC-AS-00252|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
258|1|0|0|1|BRAGGSRI-EGP-AS|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
264|2|0|0|2|SRINET-AS|SRI International|ARIN|US|41.08144|-81.51901
267|1|0|0|1|NETHER-NET|Nether.Net|ARIN|US|41.08144|-81.51901
268|1|0|0|1|USUHSNET-AS|Uniformed Services University of the Health Sciences|ARIN|US|41.08144|-81.51901
270|2|0|1|1|AS270|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
271|9|3|2|4|BCNET-AS|BCnet|ARIN|CA|43.351|-79.7833
272|1|0|0|1|CTNOSC-ASN-272|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
276|12|11|0|1|OTS-AS-276|University of Texas System|ARIN|US|41.08144|-81.51901
278|9|1|5|3||Universidad Nacional Autonoma de Mexico|LACNIC|MX|26.4763|-100.367
286|264|126|134|4|KPN|KPN B.V.|RIPE|NL|52.25917|4.75972
288|5|0|0|5|ESA|European Space Agency (ESA)|RIPE|EU|0.0|0.0
290|1|0|0|1|SHOWNET-AS|Interop Show Network|ARIN|US|41.08144|-81.51901
291|1|0|0|1|ESNET-EAST|ESnet|ARIN|US|41.08144|-81.51901
292|1|0|0|1|ESNET-WEST|ESnet|ARIN|US|41.08144|-81.51901
293|111|89|19|3|ESNET|ESnet|ARIN|US|41.08144|-81.51901
295|2|0|0|2|USTCCLOUD|DoD Network Information Center|ARIN|US|41.08144|-81.51901
297|37|21|14|2|AS297|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
299|2|0|0|2|UCINET-AS|University of California, Irvine|ARIN|US|41.08144|-81.51901
300|1|0|0|1|DNIC-AS-00300|DoD Network Information Center|ARIN|US|41.08144|-81.51901
302|2|1|0|1|BCM-INFO-NET-AS|Baylor College of Medicine|ARIN|US|41.08144|-81.51901
303|1|0|0|1|DNIC-AS-00303|DoD Network Information Center|ARIN|US|41.08144|-81.51901
306|1|0|0|1|DNIC-ASBLK-00306-00371|DoD Network Information Center|ARIN|US|41.08144|-81.51901
372|1|0|0|1|AS372|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
375|2|0|0|2|TIETOTIE-AS|Tieto Oyj|RIPE|EU|0.0|0.0
376|12|4|4|4|RISQ-AS|Reseau d'informations scientifiques du Quebec (RISQ)|ARIN|CA|43.351|-79.7833
377|1|0|0|1|SNLA-NET-AS|Sandia National Laboratories|ARIN|US|41.08144|-81.51901
378|2|0|0|2|MACHBA-AS|IUCC - Israel InterUniversity Computation Center|RIPE|IL|32.0592|34.7631
400|5|0|2|3|AFCONC-BLOCK1-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
509|1|0|0|1|DNIC-AS-00509|DoD Network Information Center|ARIN|US|41.08144|-81.51901
513|34|27|4|3|CERN|CERN - European Organization for Nuclear Research|RIPE|CH|47.47333|8.30592
523|1|0|0|1|DNIC-AS-00523|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
539|2|1|0|1|DNIC-AS-00539|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
544|1|0|0|1|SONERA-FUNET-TRANSIT|Sonera Corporation|RIPE|EU|0.0|0.0
545|1|0|0|1|NRI|Corporation for National Research Initiatives|ARIN|US|41.08144|-81.51901
549|4|1|3|0|GTANET-AS|GTAnet Networking|ARIN|CA|43.351|-79.7833
553|35|25|4|6|BELWUE|Universitaet Stuttgart|RIPE|EU|0.0|0.0
554|1|0|0|1|CALINET-AS|California Internet Federation|ARIN|US|41.08144|-81.51901
555|3|0|0|3|VTSII|Velocity Technology Solutions, Inc|ARIN|US|41.08144|-81.51901
557|4|0|1|3|UMAINE-SYS-AS|University of Maine System|ARIN|US|41.08144|-81.51901
558|2|0|1|1|NNEXT|NV Next LLC|ARIN|US|41.08144|-81.51901
559|42|35|4|3|SWITCH|SWITCH|RIPE|EU|0.0|0.0
565|1|0|0|1|VTT-AS|VTT Technical Research Centre of Finland Ltd|RIPE|FI|60.3372|24.6382
567|8|0|5|3|ASN-LNET-AS|Los Nettos|ARIN|US|41.08144|-81.51901
568|8|1|4|3|DNIC-AS-00568|DoD Network Information Center|ARIN|US|41.08144|-81.51901
571|1|0|0|1|DNIC-AS-00571|DoD Network Information Center|ARIN|US|41.08144|-81.51901
575|2|0|1|1|DNIC-AS-00575|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
577|104|23|77|4|BACOM|Bell Canada|ARIN|CA|43.351|-79.7833
589|1|1|0|0|UNT-CAMPUS-AS|University of North Texas|ARIN|US|41.08144|-81.51901
594|2|0|1|1|LVLT594-598|Level 3 Parent, LLC|ARIN|US|41.08144|-81.51901
600|26|10|14|2|OARNET-AS|OARnet|ARIN|US|41.08144|-81.51901
611|3|1|0|2|NECN-1-611|NB-PEI Educational Computer Network|ARIN|CA|43.351|-79.7833
619|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
625|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
635|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
637|3|0|0|3|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
638|3|0|1|2|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
655|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
665|1|0|0|1|DNIC-ASBLK-00616-00665|DoD Network Information Center|ARIN|US|41.08144|-81.51901
668|42|6|33|3|DNIC-AS-00668|DoD Network Information Center|ARIN|US|41.08144|-81.51901
676|1|0|0|1||United Nations Development Programme|LACNIC|AR|-34.61315|-58.37723
679|1|0|0|1|TUNET-AS|Technische Universitat Wien|RIPE|AT|48.1233|14.8715
680|46|25|16|5|DFN|Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.|RIPE|DE|51.006|6.55081
681|1|0|0|1|ERX-KAWAIHIKO-1|The University of Waikato|APNIC|NZ|-36.8549|174.783
683|9|6|1|2|ARGONNE-AS|Argonne National Lab|ARIN|US|41.08144|-81.51901
684|9|0|7|2|MTSAL-ASN|Bell MTS|ARIN|CA|43.351|-79.7833
687|1|0|0|1|DNIC-AS-00687|DoD Network Information Center|ARIN|US|41.08144|-81.51901
688|1|0|0|1|RECNET-AS|Department of Interior|ARIN|US|41.08144|-81.51901
690|1|0|0|1|MERIT-AS-27|Merit Network Inc.|ARIN|US|41.08144|-81.51901
693|2|0|0|2|NOTRE-DAME-AS|University of Notre Dame|ARIN|US|41.08144|-81.51901
698|2|0|0|2|ASN-UIUC-REGION-AS|University of Illinois at Urbana-Champaign|ARIN|US|41.08144|-81.51901
701|2396|23|2373|0|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
702|579|73|503|3|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
703|158|16|140|2|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
705|6|1|1|4|UUNET|MCI Communications Services, Inc. d/b/a Verizon Business|ARIN|US|41.08144|-81.51901
706|2|0|0|2|TEST-AUSTIN-IBM-AS|Advanced Workstations Division, IBM Corporation|ARIN|US|41.08144|-81.51901
714|7|1|0|6|APPLE-ENGINEERING|Apple Inc.|ARIN|US|41.08144|-81.51901
715|7|5|0|2|WOODYNET-2|WoodyNet|ARIN|US|41.08144|-81.51901
719|11|4|6|1|ELISA-AS|Elisa Oyj|RIPE|EU|0.0|0.0
721|129|15|111|3|DNIC-ASBLK-00721-00726|DoD Network Information Center|ARIN|US|41.08144|-81.51901
722|1|0|0|1|DNIC-ASBLK-00721-00726|DoD Network Information Center|ARIN|US|41.08144|-81.51901
724|30|0|27|3|DNIC-ASBLK-00721-00726|DoD Network Information Center|ARIN|US|41.08144|-81.51901
745|7|0|6|1|AFCONC-BLOCK2-AS|Air Force Systems Networking|ARIN|US|41.08144|-81.51901
747|1|0|0|1|DNIC-AS-00747|Headquarters, USAISC|ARIN|US|41.08144|-81.51901
760|2|0|1|1|UniVie|Vienna University Computer Center|RIPE|AT|48.1233|14.8715
763|1|0|0|1|SQNT-TEAMNET-AS|IBM|ARIN|US|41.08144|-81.51901
764|1|0|0|1|FI-PMO-AS|Prime Minister's Office|RIPE|EU|0.0|0.0
765|1|0|0|1|DNIC-AS-00765|DoD Network Information Center|ARIN|US|41.08144|-81.51901
766|13|5|5|3|RedIRIS|Entidad Publica Empresarial Red.es|RIPE|ES|41.32784|2.09472
771|1|0|0|1|AS771|National Aeronautics and Space Administration|ARIN|US|41.08144|-81.51901
775|1|0|0|1|FR-INRIA-ROCQ|Renater|RIPE|EU|0.0|0.0
776|1|0|0|1|FR-INRIA-SOPHIA|Renater|RIPE|EU|0.0|0.0
777|1|0|0|1||CEA-Saclay|RIPE|EU|0.0|0.0
781|1|0|0|1|FR-RENATER-LOTHAIRE|Renater|RIPE|EU|0.0|0.0
786|37|28|4|5|JANET|Jisc Services Limited|RIPE|GB|0.0|0.0
789|2|1|0|1|IN2P3|Renater|RIPE|EU|0.0|0.0
790|2|0|1|1|EUNETFI|Elisa Oyj|RIPE|EU|0.0|0.0
792|1|0|0|1|ORACLE-ASNBLOCK-ASN|Oracle Corporation|ARIN|US|41.08144|-81.51901
793|2|0|0|2|ORACLE-ASNBLOCK-ASN|Oracle Corporation|ARIN|US|41.08144|-81.51901
794|5|1|0|4|ORACLE-ASNBLOCK-ASN|Oracle Corporation|ARIN|US|41.08144|-81.51901
