19980101,57
19980201,56
19980301,56
19980401,57
19980501,61
19980601,68
19980701,70
19980801,73
19980901,80
19981001,84
19981101,88
19981201,94
19990201,101
19990301,107
19990401,111
19990501,114
19990601,120
19990701,126
19990801,135
19990901,140
19991001,148
20000101,161
20000201,171
20000301,180
20000401,188
20000501,200
20000601,206
20000701,212
20000801,225
20000901,230
20001001,241
20001101,251
20001201,267
20010101,275
20010201,282
20010301,291
20010401,295
20010501,301
20010601,308
20010701,320
20010801,330
20010901,336
20011001,349
20011101,350
20011201,355
20020101,357
20020201,367
20020301,377
20020401,376
20020501,384
20020601,391
20020701,398
20020801,407
20020901,412
20021001,418
20021101,418
20021201,422
20030101,428
20030201,439
20030301,443
20030401,447
20030501,451
20030601,461
20030701,465
20030801,476
20030901,485
20031001,494
20031101,513
20031201,514
20040101,514
20040201,522
20040301,533
20040401,538
20040501,543
20040601,547
20040701,558
20040801,563
20040901,565
20041001,575
20041101,585
20041201,594
20050101,608
20050201,620
20050301,627
20050401,639
20050501,650
20050601,666
20050701,675
20050801,688
20050901,691
20051001,697
20051101,708
20051201,719
20060101,724
20060201,732
20060301,738
20060401,745
20060501,756
20060601,759
20060701,771
20060801,771
20060901,775
20061001,782
20061101,787
20061201,797
20070101,804
20070201,813
20070301,829
20070401,833
20070501,837
20070601,844
20070701,852
20070801,857
20070901,863
20071001,871
20071101,885
20071201,896
20080101,903
20080201,910
20080301,914
20080401,915
20080501,919
20080601,932
20080701,948
20080801,951
20080901,960
20081001,972
20081101,984
20081201,998
20090101,1011
20090201,1014
20090301,1027
20090401,1036
20090501,1032
20090601,1037
20090701,1043
20090801,1048
20090901,1052
20091001,1055
20091101,1067
20091201,1072
20100101,1072
20100201,1084
20100301,1092
20100401,1096
20100501,1102
20100601,1107
20100701,1119
20100801,1128
20100901,1140
20101001,1143
20101101,1151
20101201,1156
20110101,1162
20110201,1169
20110301,1177
20110401,1184
20110501,1185
20110601,1195
20110701,1198
20110801,1209
20110901,1214
20111001,1218
20111101,1226
20111201,1228
20120101,1233
20120201,1237
20120301,1244
20120401,1245
20120501,1250
20120601,1261
20120701,1263
20120801,1263
20120901,1268
20121001,1275
20121101,1284
20121201,1292
20130101,1295
20130201,1301
20130301,1312
20130401,1314
20130501,1323
20130601,1330
20130701,1333
20130801,1337
20130901,1338
20131001,1338
20131101,1339
20131201,1357
20140401,1344
20140601,1339
20140701,1338
20140801,1340
20140901,1345
20141001,1349
20141101,1346
20141201,1344
20150101,1338
20150201,1433
20150501,1466
20150601,1469
20150701,1471
20150801,1482
20150901,1497
20151001,1498
20151101,1511
20151201,1524
20160101,1529
20160201,1533
20160301,1539
20160401,1546
20160501,1554
20160601,1561
20160701,1560
20160801,1567
20160901,1575
20161001,1582
20161101,1591
20161201,1604
20170101,1604
20170201,1607
20170301,1615
20170401,1627
20170501,1634
20170601,1644
20170701,1653
20170801,1675
20170901,1677
20171001,1688
20171101,1691
20171201,1702
20180101,1715
20180201,1722
20180301,1733
20180401,1744
20180501,1744
20180601,1754
20180701,1776
20180801,1793
20180901,1799
20181001,1811
20181101,1816
20181201,1825
20190101,1823
20190201,1833
20190301,1843
20190401,1858
20190501,1872
20190601,1880
20190701,1890
20190801,1906
20190901,1923
20191001,1939
20191101,1941
20191201,1952
20200101,1960
20200201,1974
20200401,2017
20200501,2025
20200601,2029
20200701,2041
20201001,2077
20201201,2068
20210101,2068
20210201,2069
